xflr5 v6.49

 Calculated polar for: NACA 4815

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2027, 0.02024, 0.01313,-0.1395,0.9115,0.3772,-0.7776, 0.0000, 0.9451
 -1.000, 0.3291, 0.01931, 0.01251,-0.1423,0.8901,0.4535,-0.5830, 0.0000, 0.6832
  1.000, 0.5586, 0.01703, 0.01080,-0.1412,0.7905,0.5927,-0.7850, 0.0000, 0.4994
  2.000, 0.7667, 0.01367, 0.00723,-0.1575,0.7153,0.6615,-0.9949, 0.0000, 0.4509
  3.000, 0.8885, 0.01438, 0.00747,-0.1584,0.6090,0.7097,-1.2010, 0.0000, 0.4227
  4.000, 0.9729, 0.01580, 0.00859,-0.1523,0.5171,0.7482,-1.4292, 0.0000, 0.3998
  5.000, 1.0523, 0.01741, 0.00991,-0.1456,0.4295,0.7803,-1.7016, 0.0000, 0.3803
  6.000, 1.1282, 0.01925, 0.01143,-0.1387,0.3430,0.8083,-2.0189, 0.0000, 0.3636
  7.000, 1.2012, 0.02131, 0.01324,-0.1318,0.2606,0.8329,-2.3721, 0.0000, 0.3491
  8.000, 1.2698, 0.02371, 0.01543,-0.1246,0.1901,0.8560,-2.7645, 0.0000, 0.3361
  9.000, 1.3335, 0.02644, 0.01803,-0.1170,0.1371,0.8787,-3.1801, 0.0000, 0.3244
 10.000, 1.3886, 0.02960, 0.02123,-0.1086,0.1023,0.9034,-3.6105, 0.0000, 0.3134
 12.000, 1.4714, 0.03822, 0.03021,-0.0911,0.0664,1.0000,-4.4741, 0.0000, 0.2937
 13.000, 1.5037, 0.04446, 0.03680,-0.0838,0.0571,1.0000,-4.9064, 0.0000, 0.2858
 14.000, 1.5174, 0.05313, 0.04575,-0.0775,0.0501,1.0000,-5.2757, 0.0000, 0.2791
 15.000, 1.5282, 0.06330, 0.05636,-0.0740,0.0447,1.0000,-5.6296, 0.0000, 0.2744


