xflr5 v6.49

 Calculated polar for: Aerofoil1599

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3152, 0.01934, 0.01050,-0.1196,0.8237,0.0739,-1.6697, 0.0000, 0.6318
 -1.000, 0.4236, 0.01763, 0.00859,-0.1181,0.7953,0.1162,-1.0967, 0.0000, 0.5292
  0.000, 0.5319, 0.01658, 0.00763,-0.1165,0.7649,0.2009,-0.7224, 0.0000, 0.4681
  1.000, 0.6396, 0.01528, 0.00713,-0.1148,0.7317,0.5148,-0.8627, 0.0000, 0.4276
  3.000, 0.8556, 0.01491, 0.00657,-0.1102,0.6385,1.0000,-1.1970, 0.0000, 0.3747
  4.000, 0.9584, 0.01549, 0.00683,-0.1074,0.5816,1.0000,-1.3927, 0.0000, 0.3569
  5.000, 1.0529, 0.01646, 0.00766,-0.1038,0.5127,1.0000,-1.5999, 0.0000, 0.3422
  6.000, 1.1385, 0.01789, 0.00888,-0.0990,0.4249,1.0000,-1.8149, 0.0000, 0.3293
  7.000, 1.2093, 0.02017, 0.01077,-0.0924,0.3304,1.0000,-2.0320, 0.0000, 0.3174
  8.000, 1.2720, 0.02294, 0.01341,-0.0851,0.2662,1.0000,-2.5836, 0.0000, 0.3066
  9.000, 1.3283, 0.02588, 0.01652,-0.0773,0.2266,1.0000,-3.2146, 0.0000, 0.2964
 10.000, 1.3699, 0.02932, 0.02017,-0.0687,0.1865,1.0000,-3.8173, 0.0000, 0.2869
 11.000, 1.4023, 0.03368, 0.02476,-0.0609,0.1510,1.0000,-4.3854, 0.0000, 0.2785
 12.000, 1.4274, 0.03934, 0.03079,-0.0546,0.1082,1.0000,-4.8835, 0.0000, 0.2716
 13.000, 1.4104, 0.05081, 0.04191,-0.0499,0.0331,1.0000,-5.1389, 0.0000, 0.2669
 14.000, 1.3849, 0.06606, 0.05771,-0.0499,0.0250,1.0000,-5.3449, 0.0000, 0.2656
 15.000, 1.3449, 0.08717, 0.07964,-0.0564,0.0230,1.0000,-5.4154, 0.0000, 0.2696


