xflr5 v6.49

 Calculated polar for: Aerofoil1238

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3778, 0.01869, 0.01117,-0.1271,0.7121,0.0240,-1.9289, 0.0000, 0.5882
 -1.000, 0.4794, 0.01544, 0.00691,-0.1240,0.6872,0.0285,-1.5639, 0.0000, 0.5090
  0.000, 0.5778, 0.01381, 0.00510,-0.1207,0.6626,0.0356,-1.1087, 0.0000, 0.4578
  1.000, 0.6776, 0.01312, 0.00432,-0.1178,0.6418,0.0534,-0.8616, 0.0000, 0.4217
  2.000, 0.8673, 0.01147, 0.00451,-0.1353,0.6185,1.0000,-1.0064, 0.0000, 0.4027
  3.000, 0.9607, 0.01202, 0.00491,-0.1313,0.5963,1.0000,-1.1676, 0.0000, 0.3822
  4.000, 1.0477, 0.01256, 0.00526,-0.1258,0.5590,1.0000,-1.3529, 0.0000, 0.3644
  5.000, 1.1325, 0.01322, 0.00586,-0.1201,0.5250,1.0000,-1.5628, 0.0000, 0.3491
  6.000, 1.2096, 0.01399, 0.00662,-0.1130,0.4836,1.0000,-1.7894, 0.0000, 0.3352
  7.000, 1.2702, 0.01504, 0.00759,-0.1028,0.4227,1.0000,-2.0138, 0.0000, 0.3213
  8.000, 1.2879, 0.01697, 0.00913,-0.0849,0.3263,1.0000,-2.2863, 0.0000, 0.3051
  9.000, 1.3033, 0.02003, 0.01188,-0.0693,0.2408,1.0000,-2.6687, 0.0000, 0.2909
 10.000, 1.3256, 0.02371, 0.01551,-0.0572,0.1888,1.0000,-3.0854, 0.0000, 0.2793
 11.000, 1.3448, 0.02848, 0.02029,-0.0473,0.1530,1.0000,-3.5302, 0.0000, 0.2697
 12.000, 1.3696, 0.03370, 0.02570,-0.0401,0.1240,1.0000,-4.0141, 0.0000, 0.2620
 13.000, 1.3888, 0.03998, 0.03214,-0.0341,0.0984,1.0000,-4.4856, 0.0000, 0.2554
 14.000, 1.4011, 0.04744, 0.03980,-0.0293,0.0773,1.0000,-4.9277, 0.0000, 0.2498
 15.000, 1.4049, 0.05638, 0.04891,-0.0257,0.0488,1.0000,-5.3186, 0.0000, 0.2450


