xflr5 v6.49

 Calculated polar for: NACA 1516

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1177, 0.01617, 0.00784,-0.0307,0.8497,0.5467,-0.8448, 0.0000,-0.0247
 -1.000,-0.0063, 0.01551, 0.00744,-0.0290,0.8039,0.6365,-0.6615, 0.0000,-4.4622
  0.000, 0.1064, 0.01512, 0.00726,-0.0270,0.7531,0.7294,-0.5997, 0.0000, 0.5021
  1.000, 0.2218, 0.01512, 0.00733,-0.0252,0.6967,0.8187,-0.7213, 0.0000, 0.3590
  2.000, 0.3474, 0.01553, 0.00763,-0.0258,0.6339,0.8920,-0.8782, 0.0000, 0.3183
  3.000, 0.4847, 0.01618, 0.00796,-0.0298,0.5656,0.9475,-1.0875, 0.0000, 0.3046
  4.000, 0.6391, 0.01691, 0.00849,-0.0386,0.4872,0.9864,-1.3758, 0.0000, 0.3028
  5.000, 0.7430, 0.01777, 0.00905,-0.0382,0.4154,1.0000,-1.6614, 0.0000, 0.2930
  6.000, 0.8083, 0.01893, 0.01000,-0.0301,0.3498,1.0000,-1.9326, 0.0000, 0.2776
  7.000, 0.8699, 0.02049, 0.01129,-0.0214,0.2882,1.0000,-2.2261, 0.0000, 0.2638
  8.000, 0.9299, 0.02242, 0.01312,-0.0129,0.2309,1.0000,-2.5566, 0.0000, 0.2518
  9.000, 0.9843, 0.02490, 0.01546,-0.0043,0.1835,1.0000,-2.8963, 0.0000, 0.2410
 10.000, 1.0271, 0.02798, 0.01851, 0.0049,0.1478,1.0000,-3.2160, 0.0000, 0.2304
 11.000, 1.0647, 0.03214, 0.02274, 0.0125,0.1222,1.0000,-3.5684, 0.0000, 0.2218
 12.000, 1.0947, 0.03760, 0.02830, 0.0184,0.1031,1.0000,-3.9034, 0.0000, 0.2151
 13.000, 1.1215, 0.04424, 0.03531, 0.0223,0.0897,1.0000,-4.2194, 0.0000, 0.2102
 14.000, 1.1356, 0.05285, 0.04430, 0.0242,0.0786,1.0000,-4.4861, 0.0000, 0.2067
 15.000, 1.1386, 0.06350, 0.05523, 0.0242,0.0711,1.0000,-4.7017, 0.0000, 0.2048


