xflr5 v6.49

 Calculated polar for: NACA 3417

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1255, 0.01282, 0.00460,-0.0759,0.6943,0.3228,-0.8824, 0.0000, 0.8657
 -1.000, 0.2292, 0.01237, 0.00431,-0.0740,0.6504,0.4291,-0.7470, 0.0000, 0.5746
  0.000, 0.3293, 0.01198, 0.00438,-0.0713,0.6081,0.6000,-0.8333, 0.0000, 0.4643
  1.000, 0.4288, 0.01193, 0.00466,-0.0678,0.5703,0.7580,-0.9274, 0.0000, 0.4037
  2.000, 0.5379, 0.01233, 0.00514,-0.0659,0.5366,0.8898,-1.0380, 0.0000, 0.3666
  3.000, 0.6746, 0.01302, 0.00571,-0.0707,0.5045,0.9658,-1.1802, 0.0000, 0.3476
  4.000, 0.8232, 0.01375, 0.00631,-0.0789,0.4724,1.0000,-1.3556, 0.0000, 0.3376
  5.000, 0.9011, 0.01443, 0.00685,-0.0726,0.4442,1.0000,-1.5039, 0.0000, 0.3211
  6.000, 0.9809, 0.01524, 0.00762,-0.0667,0.4145,1.0000,-1.6904, 0.0000, 0.3072
  7.000, 1.0605, 0.01621, 0.00854,-0.0610,0.3807,1.0000,-1.9225, 0.0000, 0.2954
  8.000, 1.1305, 0.01748, 0.00970,-0.0538,0.3432,1.0000,-2.1829, 0.0000, 0.2841
  9.000, 1.1924, 0.01914, 0.01138,-0.0460,0.3028,1.0000,-2.4693, 0.0000, 0.2735
 10.000, 1.2454, 0.02163, 0.01379,-0.0381,0.2603,1.0000,-2.7634, 0.0000, 0.2640
 11.000, 1.2874, 0.02522, 0.01735,-0.0306,0.2181,1.0000,-3.0721, 0.0000, 0.2553
 12.000, 1.3206, 0.03009, 0.02223,-0.0241,0.1798,1.0000,-3.3656, 0.0000, 0.2479
 13.000, 1.3418, 0.03669, 0.02889,-0.0188,0.1471,1.0000,-3.6499, 0.0000, 0.2417
 14.000, 1.3510, 0.04535, 0.03771,-0.0153,0.1227,1.0000,-3.9179, 0.0000, 0.2368
 15.000, 1.3498, 0.05626, 0.04877,-0.0138,0.1032,1.0000,-4.1489, 0.0000, 0.2335


