xflr5 v6.49

 Calculated polar for: NACA 5514

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3834, 0.01296, 0.00502,-0.1462,0.7835,0.2422,-0.8218, 0.0000, 0.6343
 -1.000, 0.4965, 0.01255, 0.00477,-0.1464,0.7578,0.3283,-0.7877, 0.0000, 0.5452
  0.000, 0.6078, 0.01230, 0.00473,-0.1461,0.7300,0.4331,-0.8681, 0.0000, 0.4890
  1.000, 0.7159, 0.01210, 0.00488,-0.1451,0.7000,0.5744,-0.9544, 0.0000, 0.4499
  2.000, 0.8195, 0.01154, 0.00509,-0.1424,0.6681,1.0000,-1.0492, 0.0000, 0.4195
  3.000, 0.9251, 0.01211, 0.00539,-0.1411,0.6336,1.0000,-1.1572, 0.0000, 0.3970
  4.000, 1.0275, 0.01283, 0.00591,-0.1392,0.5966,1.0000,-1.2842, 0.0000, 0.3787
  5.000, 1.1228, 0.01369, 0.00669,-0.1361,0.5559,1.0000,-1.4616, 0.0000, 0.3632
  6.000, 1.2104, 0.01479, 0.00767,-0.1316,0.5085,1.0000,-1.7350, 0.0000, 0.3493
  7.000, 1.2806, 0.01623, 0.00896,-0.1240,0.4509,1.0000,-2.0541, 0.0000, 0.3361
  8.000, 1.3374, 0.01829, 0.01090,-0.1148,0.3833,1.0000,-2.3903, 0.0000, 0.3236
  9.000, 1.3800, 0.02140, 0.01377,-0.1046,0.3090,1.0000,-2.7569, 0.0000, 0.3119
 10.000, 1.4097, 0.02588, 0.01797,-0.0944,0.2300,1.0000,-3.1046, 0.0000, 0.3014
 11.000, 1.4289, 0.03187, 0.02375,-0.0849,0.1600,1.0000,-3.4419, 0.0000, 0.2921
 12.000, 1.4460, 0.03890, 0.03070,-0.0773,0.1119,1.0000,-3.8188, 0.0000, 0.2842
 13.000, 1.4596, 0.04708, 0.03896,-0.0713,0.0823,1.0000,-4.1884, 0.0000, 0.2777
 14.000, 1.4692, 0.05659, 0.04869,-0.0670,0.0636,1.0000,-4.5461, 0.0000, 0.2724
 15.000, 1.4737, 0.06741, 0.05984,-0.0642,0.0531,1.0000,-4.8789, 0.0000, 0.2682


