xflr5 v6.49

 Calculated polar for: NACA 2321

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0259, 0.01780, 0.00905,-0.0382,0.6773,0.5461,-0.9685, 0.0000,-1.3163
 -1.000, 0.0740, 0.01765, 0.00882,-0.0347,0.6283,0.6262,-0.8225, 0.0000, 0.7306
  0.000, 0.1757, 0.01783, 0.00902,-0.0315,0.5835,0.6968,-0.9199, 0.0000, 0.4257
  1.000, 0.2773, 0.01828, 0.00934,-0.0281,0.5413,0.7706,-1.0238, 0.0000, 0.3437
  2.000, 0.3886, 0.01909, 0.01002,-0.0267,0.5053,0.8314,-1.1434, 0.0000, 0.3089
  3.000, 0.5042, 0.02006, 0.01085,-0.0269,0.4735,0.8814,-1.2754, 0.0000, 0.2922
  4.000, 0.6290, 0.02120, 0.01182,-0.0295,0.4451,0.9252,-1.4269, 0.0000, 0.2847
  5.000, 0.7734, 0.02248, 0.01296,-0.0369,0.4186,0.9579,-1.6110, 0.0000, 0.2845
  6.000, 0.9191, 0.02376, 0.01414,-0.0452,0.3936,0.9873,-1.8223, 0.0000, 0.2851
  7.000, 1.0084, 0.02495, 0.01537,-0.0434,0.3714,1.0000,-2.0032, 0.0000, 0.2776
  8.000, 1.0404, 0.02628, 0.01679,-0.0304,0.3526,1.0000,-2.1403, 0.0000, 0.2621
  9.000, 1.0730, 0.02782, 0.01833,-0.0177,0.3345,1.0000,-2.2934, 0.0000, 0.2477
 10.000, 1.1146, 0.02958, 0.02001,-0.0073,0.3153,1.0000,-2.4736, 0.0000, 0.2360
 11.000, 1.1368, 0.03270, 0.02346, 0.0031,0.2947,1.0000,-2.6410, 0.0000, 0.2247
 12.000, 1.1585, 0.03715, 0.02816, 0.0107,0.2738,1.0000,-2.8109, 0.0000, 0.2161
 13.000, 1.1707, 0.04334, 0.03459, 0.0163,0.2529,1.0000,-2.9741, 0.0000, 0.2091
 14.000, 1.1684, 0.05202, 0.04352, 0.0196,0.2322,1.0000,-3.1008, 0.0000, 0.2038
 15.000, 1.1477, 0.06428, 0.05609, 0.0201,0.2114,1.0000,-3.1926, 0.0000, 0.2003


