xflr5 v6.49

 Calculated polar for: NACA 5817

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2724, 0.02376, 0.01663,-0.1640,0.8814,0.3430,-0.8344, 0.0000, 0.8578
  0.000, 0.4916, 0.02212, 0.01547,-0.1629,0.8020,0.4622,-0.7600, 0.0000, 0.5790
  1.000, 0.6499, 0.01960, 0.01303,-0.1701,0.7672,0.5286,-0.8916, 0.0000, 0.5075
  2.000, 0.8433, 0.01659, 0.00985,-0.1842,0.7059,0.5940,-1.0699, 0.0000, 0.4629
  3.000, 0.9647, 0.01701, 0.00997,-0.1854,0.6252,0.6448,-1.2308, 0.0000, 0.4353
  4.000, 1.0522, 0.01832, 0.01112,-0.1800,0.5536,0.6855,-1.4017, 0.0000, 0.4129
  6.000, 1.2093, 0.02174, 0.01417,-0.1669,0.4202,0.7508,-1.8495, 0.0000, 0.3769
  8.000, 1.3459, 0.02637, 0.01848,-0.1517,0.2941,0.7993,-2.4227, 0.0000, 0.3486
  9.000, 1.4044, 0.02937, 0.02134,-0.1433,0.2370,0.8195,-2.7417, 0.0000, 0.3364
 10.000, 1.4569, 0.03291, 0.02480,-0.1348,0.1882,0.8379,-3.0755, 0.0000, 0.3253
 11.000, 1.5019, 0.03719, 0.02909,-0.1261,0.1493,0.8548,-3.4202, 0.0000, 0.3150
 12.000, 1.5406, 0.04230, 0.03431,-0.1178,0.1203,0.8707,-3.7713, 0.0000, 0.3056
 13.000, 1.5671, 0.04887, 0.04106,-0.1097,0.1000,0.8861,-4.1055, 0.0000, 0.2972
 14.000, 1.5864, 0.05689, 0.04936,-0.1030,0.0853,0.9020,-4.4301, 0.0000, 0.2901
 15.000, 1.5932, 0.06691, 0.05973,-0.0979,0.0745,0.9215,-4.7268, 0.0000, 0.2845


