xflr5 v6.49

 Calculated polar for: NACA 3314

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0930, 0.01580, 0.00672,-0.0647,0.7851,0.3015,-0.9953, 0.0000, 0.9566
 -1.000, 0.1888, 0.01407, 0.00647,-0.0594,0.7256,0.7455,-0.7064, 0.0000, 0.5659
  0.000, 0.3304, 0.01424, 0.00639,-0.0618,0.6598,0.9377,-0.8049, 0.0000, 0.4353
  1.000, 0.4952, 0.01466, 0.00611,-0.0725,0.5877,1.0000,-0.9416, 0.0000, 0.3931
  2.000, 0.5817, 0.01528, 0.00619,-0.0680,0.5352,1.0000,-1.0385, 0.0000, 0.3624
  3.000, 0.6713, 0.01615, 0.00673,-0.0640,0.4935,1.0000,-1.1464, 0.0000, 0.3397
  4.000, 0.7643, 0.01724, 0.00751,-0.0606,0.4614,1.0000,-1.2715, 0.0000, 0.3226
  5.000, 0.8600, 0.01848, 0.00864,-0.0579,0.4338,1.0000,-1.4188, 0.0000, 0.3095
  6.000, 0.9558, 0.01986, 0.01005,-0.0553,0.4083,1.0000,-1.6168, 0.0000, 0.2989
  7.000, 1.0495, 0.02138, 0.01172,-0.0526,0.3827,1.0000,-1.9093, 0.0000, 0.2899
  8.000, 1.1378, 0.02298, 0.01360,-0.0491,0.3547,1.0000,-2.2711, 0.0000, 0.2817
  9.000, 1.2168, 0.02459, 0.01552,-0.0442,0.3217,1.0000,-2.6788, 0.0000, 0.2735
 10.000, 1.2812, 0.02641, 0.01770,-0.0375,0.2831,1.0000,-3.1051, 0.0000, 0.2648
 11.000, 1.3197, 0.02904, 0.02059,-0.0278,0.2385,1.0000,-3.4949, 0.0000, 0.2550
 12.000, 1.3350, 0.03406, 0.02571,-0.0187,0.1892,1.0000,-3.8453, 0.0000, 0.2460
 13.000, 1.3243, 0.04309, 0.03487,-0.0126,0.1467,1.0000,-4.0982, 0.0000, 0.2395
 14.000, 1.2971, 0.05648, 0.04854,-0.0114,0.1167,1.0000,-4.2671, 0.0000, 0.2366
 15.000, 1.2600, 0.07329, 0.06562,-0.0140,0.0969,1.0000,-4.3797, 0.0000, 0.2367


