xflr5 v6.49

 Calculated polar for: Aerofoil1414

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3791, 0.01300, 0.00483,-0.1310,0.7287,0.0535,-1.7903, 0.0000, 0.5975
 -1.000, 0.4920, 0.01249, 0.00411,-0.1306,0.6901,0.0869,-1.1486, 0.0000, 0.5155
  1.000, 0.6977, 0.01212, 0.00402,-0.1255,0.6263,0.2739,-0.8989, 0.0000, 0.4276
  3.000, 0.9062, 0.01181, 0.00459,-0.1208,0.5367,1.0000,-1.3109, 0.0000, 0.3787
  4.000, 0.9897, 0.01243, 0.00500,-0.1141,0.4839,1.0000,-1.5380, 0.0000, 0.3595
  5.000, 1.0569, 0.01334, 0.00556,-0.1043,0.4022,1.0000,-1.7658, 0.0000, 0.3417
  6.000, 1.1089, 0.01510, 0.00671,-0.0923,0.2861,1.0000,-1.9993, 0.0000, 0.3250
  7.000, 1.1618, 0.01718, 0.00841,-0.0813,0.2091,1.0000,-2.2405, 0.0000, 0.3105
  8.000, 1.2167, 0.01921, 0.01036,-0.0713,0.1670,1.0000,-2.5145, 0.0000, 0.2978
  9.000, 1.2662, 0.02148, 0.01268,-0.0611,0.1403,1.0000,-2.7856, 0.0000, 0.2860
 10.000, 1.3092, 0.02418, 0.01554,-0.0510,0.1221,1.0000,-3.0870, 0.0000, 0.2752
 11.000, 1.3411, 0.02774, 0.01926,-0.0410,0.1080,1.0000,-3.4709, 0.0000, 0.2651
 12.000, 1.3724, 0.03188, 0.02371,-0.0328,0.0973,1.0000,-3.8854, 0.0000, 0.2568
 13.000, 1.3951, 0.03738, 0.02953,-0.0261,0.0886,1.0000,-4.2835, 0.0000, 0.2497
 14.000, 1.4149, 0.04378, 0.03628,-0.0214,0.0801,1.0000,-4.6788, 0.0000, 0.2442
 15.000, 1.4282, 0.05154, 0.04443,-0.0183,0.0715,1.0000,-5.0668, 0.0000, 0.2398


