xflr5 v6.49

 Calculated polar for: Aerofoil1662

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3731, 0.01521, 0.00678,-0.1317,0.7743,0.0578,-1.8236, 0.0000, 0.6050
 -1.000, 0.5106, 0.01417, 0.00542,-0.1367,0.7350,0.0965,-1.1316, 0.0000, 0.5179
  0.000, 0.6244, 0.01380, 0.00503,-0.1368,0.6991,0.1695,-0.7986, 0.0000, 0.4678
  1.000, 0.7273, 0.01359, 0.00511,-0.1347,0.6647,0.3324,-0.9344, 0.0000, 0.4327
  3.000, 0.9414, 0.01365, 0.00562,-0.1316,0.5826,1.0000,-1.2709, 0.0000, 0.3849
  4.000, 1.0245, 0.01436, 0.00612,-0.1252,0.5414,1.0000,-1.4488, 0.0000, 0.3661
  5.000, 1.0975, 0.01512, 0.00682,-0.1170,0.4956,1.0000,-1.6332, 0.0000, 0.3493
  6.000, 1.1572, 0.01613, 0.00764,-0.1063,0.4346,1.0000,-1.8154, 0.0000, 0.3332
  7.000, 1.2056, 0.01766, 0.00893,-0.0942,0.3578,1.0000,-2.0052, 0.0000, 0.3182
  8.000, 1.2461, 0.01986, 0.01088,-0.0819,0.2882,1.0000,-2.1869, 0.0000, 0.3043
  9.000, 1.2825, 0.02257, 0.01348,-0.0701,0.2380,1.0000,-2.3819, 0.0000, 0.2918
 10.000, 1.3184, 0.02573, 0.01671,-0.0597,0.2061,1.0000,-2.5765, 0.0000, 0.2809
 11.000, 1.3541, 0.02932, 0.02054,-0.0507,0.1825,1.0000,-3.0482, 0.0000, 0.2714
 12.000, 1.3898, 0.03347, 0.02506,-0.0432,0.1649,1.0000,-3.5387, 0.0000, 0.2633
 13.000, 1.4139, 0.03879, 0.03066,-0.0364,0.1467,1.0000,-4.0025, 0.0000, 0.2561
 14.000, 1.4276, 0.04547, 0.03765,-0.0310,0.1286,1.0000,-4.4341, 0.0000, 0.2500
 15.000, 1.4364, 0.05352, 0.04613,-0.0275,0.1122,1.0000,-4.8665, 0.0000, 0.2454


