xflr5 v6.49

 Calculated polar for: NACA 4623

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1483, 0.01894, 0.01038,-0.1030,0.7447,0.3568,-1.0372, 0.0000, 0.9627
 -1.000, 0.2583, 0.01834, 0.00981,-0.1023,0.7167,0.3991,-0.8905, 0.0000, 0.6491
  0.000, 0.3765, 0.01779, 0.00928,-0.1030,0.6856,0.4459,-0.9907, 0.0000, 0.5205
  1.000, 0.4803, 0.01773, 0.00928,-0.1012,0.6483,0.4927,-1.0898, 0.0000, 0.4541
  2.000, 0.5841, 0.01793, 0.00945,-0.0996,0.6089,0.5422,-1.1976, 0.0000, 0.4112
  3.000, 0.6881, 0.01838, 0.00980,-0.0980,0.5714,0.5938,-1.3154, 0.0000, 0.3813
  4.000, 0.7836, 0.01912, 0.01050,-0.0951,0.5360,0.6442,-1.4380, 0.0000, 0.3585
  5.000, 0.8651, 0.02017, 0.01169,-0.0902,0.5019,0.6977,-1.5612, 0.0000, 0.3396
  6.000, 0.9410, 0.02139, 0.01307,-0.0844,0.4691,0.7689,-1.6924, 0.0000, 0.3234
  7.000, 1.0071, 0.02248, 0.01450,-0.0770,0.4376,1.0000,-1.8286, 0.0000, 0.3083
  8.000, 1.0782, 0.02464, 0.01647,-0.0723,0.4066,1.0000,-1.9835, 0.0000, 0.2973
  9.000, 1.1423, 0.02725, 0.01898,-0.0671,0.3767,1.0000,-2.1476, 0.0000, 0.2872
 10.000, 1.1988, 0.03038, 0.02203,-0.0615,0.3478,1.0000,-2.3204, 0.0000, 0.2780
 11.000, 1.2481, 0.03422, 0.02582,-0.0559,0.3199,1.0000,-2.4999, 0.0000, 0.2695
 12.000, 1.2899, 0.03888, 0.03051,-0.0504,0.2932,1.0000,-2.6804, 0.0000, 0.2618
 13.000, 1.3246, 0.04455, 0.03622,-0.0454,0.2679,1.0000,-2.8628, 0.0000, 0.2549
 14.000, 1.3502, 0.05146, 0.04324,-0.0411,0.2437,1.0000,-3.0402, 0.0000, 0.2488
 15.000, 1.3673, 0.05977, 0.05168,-0.0377,0.2212,1.0000,-3.2099, 0.0000, 0.2436


