xflr5 v6.49

 Calculated polar for: NACA 3421

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0908, 0.01892, 0.00938,-0.0693,0.6856,0.4050,-0.9679, 0.0000, 1.0386
 -1.000, 0.1897, 0.01846, 0.00916,-0.0663,0.6498,0.5016,-0.8647, 0.0000, 0.6038
  0.000, 0.2874, 0.01834, 0.00933,-0.0628,0.6162,0.6182,-0.9529, 0.0000, 0.4659
  1.000, 0.3885, 0.01858, 0.00976,-0.0596,0.5860,0.7302,-1.0501, 0.0000, 0.3971
  2.000, 0.4953, 0.01919, 0.01044,-0.0572,0.5579,0.8306,-1.1598, 0.0000, 0.3571
  3.000, 0.6215, 0.02016, 0.01131,-0.0591,0.5306,0.9103,-1.2921, 0.0000, 0.3351
  4.000, 0.7771, 0.02131, 0.01226,-0.0680,0.5029,0.9682,-1.4604, 0.0000, 0.3264
  5.000, 0.9246, 0.02231, 0.01311,-0.0768,0.4757,1.0000,-1.6428, 0.0000, 0.3207
  6.000, 0.9692, 0.02317, 0.01384,-0.0655,0.4525,1.0000,-1.7547, 0.0000, 0.3036
  7.000, 1.0086, 0.02443, 0.01514,-0.0533,0.4290,1.0000,-1.8737, 0.0000, 0.2872
  8.000, 1.0507, 0.02602, 0.01673,-0.0421,0.4053,1.0000,-2.0097, 0.0000, 0.2727
  9.000, 1.0987, 0.02812, 0.01890,-0.0333,0.3809,1.0000,-2.1684, 0.0000, 0.2612
 10.000, 1.1436, 0.03088, 0.02173,-0.0255,0.3558,1.0000,-2.3408, 0.0000, 0.2513
 11.000, 1.1803, 0.03460, 0.02555,-0.0183,0.3301,1.0000,-2.5174, 0.0000, 0.2426
 12.000, 1.2061, 0.03967, 0.03081,-0.0121,0.3042,1.0000,-2.6850, 0.0000, 0.2350
 13.000, 1.2197, 0.04651, 0.03781,-0.0070,0.2783,1.0000,-2.8482, 0.0000, 0.2285
 14.000, 1.2226, 0.05542, 0.04691,-0.0037,0.2529,1.0000,-2.9853, 0.0000, 0.2234
 15.000, 1.2161, 0.06645, 0.05818,-0.0024,0.2284,1.0000,-3.1106, 0.0000, 0.2197


