xflr5 v6.49

 Calculated polar for: NACA 1512

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0934, 0.01047, 0.00368,-0.0344,0.8947,0.5013,-0.7653, 0.0000,-0.1280
 -1.000, 0.0180, 0.00972, 0.00332,-0.0331,0.8476,0.6346,-0.5324, 0.0000, 2.1148
  0.000, 0.1233, 0.00927, 0.00322,-0.0301,0.7866,0.7694,-0.4702, 0.0000, 0.4926
  1.000, 0.2340, 0.00935, 0.00333,-0.0277,0.7133,0.8884,-0.5942, 0.0000, 0.3653
  2.000, 0.3651, 0.00986, 0.00353,-0.0305,0.6230,0.9585,-0.7941, 0.0000, 0.3297
  3.000, 0.5097, 0.01062, 0.00384,-0.0373,0.5094,0.9963,-1.1130, 0.0000, 0.3189
  4.000, 0.6044, 0.01161, 0.00435,-0.0344,0.3935,1.0000,-1.4577, 0.0000, 0.3017
  5.000, 0.6894, 0.01297, 0.00522,-0.0296,0.2747,1.0000,-1.8567, 0.0000, 0.2869
  6.000, 0.7742, 0.01475, 0.00652,-0.0251,0.1682,1.0000,-2.3259, 0.0000, 0.2755
  7.000, 0.8597, 0.01681, 0.00828,-0.0210,0.1003,1.0000,-2.8648, 0.0000, 0.2666
  8.000, 0.9441, 0.01905, 0.01048,-0.0169,0.0672,1.0000,-3.4464, 0.0000, 0.2590
  9.000, 1.0235, 0.02162, 0.01321,-0.0123,0.0503,1.0000,-4.0910, 0.0000, 0.2519
 10.000, 1.0924, 0.02476, 0.01659,-0.0067,0.0405,1.0000,-4.7218, 0.0000, 0.2448
 11.000, 1.1434, 0.02856, 0.02067, 0.0007,0.0343,1.0000,-5.3378, 0.0000, 0.2366
 12.000, 1.1823, 0.03335, 0.02578, 0.0076,0.0302,1.0000,-5.9415, 0.0000, 0.2293
 13.000, 1.2066, 0.04027, 0.03323, 0.0128,0.0273,1.0000,-6.4468, 0.0000, 0.2235
 14.000, 1.2175, 0.04931, 0.04277, 0.0144,0.0248,1.0000,-6.8934, 0.0000, 0.2203
 15.000, 1.2062, 0.06249, 0.05637, 0.0123,0.0233,1.0000,-7.1714, 0.0000, 0.2200


