xflr5 v6.49

 Calculated polar for: NACA 2019

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0413, 0.01670, 0.00821,-0.0137,0.7307,0.6142,-0.7420, 0.0000,-0.1299
 -1.000, 0.0671, 0.01651, 0.00804,-0.0114,0.6772,0.6790,-0.6990, 0.0000, 0.4324
  0.000, 0.1746, 0.01663, 0.00814,-0.0089,0.6221,0.7441,-0.8232, 0.0000, 0.2989
  1.000, 0.2846, 0.01712, 0.00863,-0.0070,0.5657,0.8049,-0.9696, 0.0000, 0.2684
  2.000, 0.3981, 0.01790, 0.00931,-0.0061,0.5094,0.8601,-1.1449, 0.0000, 0.2571
  3.000, 0.5175, 0.01889, 0.01018,-0.0070,0.4527,0.9072,-1.3577, 0.0000, 0.2538
  4.000, 0.6453, 0.02007, 0.01116,-0.0105,0.3959,0.9469,-1.6163, 0.0000, 0.2552
  5.000, 0.7845, 0.02143, 0.01235,-0.0176,0.3384,0.9783,-1.9333, 0.0000, 0.2600
  6.000, 0.9055, 0.02293, 0.01372,-0.0221,0.2858,1.0000,-2.2709, 0.0000, 0.2607
  7.000, 0.9368, 0.02432, 0.01510,-0.0093,0.2497,1.0000,-2.4852, 0.0000, 0.2444
  8.000, 0.9547, 0.02612, 0.01675, 0.0056,0.2195,1.0000,-2.7063, 0.0000, 0.2268
  9.000, 0.9774, 0.02861, 0.01920, 0.0180,0.1928,1.0000,-2.9376, 0.0000, 0.2122
 10.000, 1.0100, 0.03221, 0.02292, 0.0261,0.1673,1.0000,-3.1859, 0.0000, 0.2027
 11.000, 1.0402, 0.03708, 0.02791, 0.0317,0.1471,1.0000,-3.4493, 0.0000, 0.1959
 12.000, 1.0615, 0.04352, 0.03450, 0.0354,0.1298,1.0000,-3.6972, 0.0000, 0.1908
 13.000, 1.0769, 0.05141, 0.04256, 0.0372,0.1169,1.0000,-3.9220, 0.0000, 0.1872
 14.000, 1.0786, 0.06187, 0.05345, 0.0365,0.1054,1.0000,-4.0895, 0.0000, 0.1853
 15.000, 1.0663, 0.07520, 0.06715, 0.0335,0.0959,1.0000,-4.1929, 0.0000, 0.1851


