xflr5 v6.49

 Calculated polar for: NACA 3314

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1066, 0.01369, 0.00502,-0.0656,0.7472,0.2467,-0.9794, 0.0000, 0.8738
 -1.000, 0.2007, 0.01205, 0.00459,-0.0614,0.6838,0.6298,-0.7001, 0.0000, 0.5572
  0.000, 0.3072, 0.01194, 0.00477,-0.0577,0.6179,0.8701,-0.7944, 0.0000, 0.4360
  1.000, 0.4574, 0.01260, 0.00491,-0.0644,0.5504,0.9756,-0.9224, 0.0000, 0.3874
  2.000, 0.5893, 0.01322, 0.00502,-0.0693,0.4959,1.0000,-1.0487, 0.0000, 0.3629
  3.000, 0.6776, 0.01399, 0.00541,-0.0650,0.4594,1.0000,-1.1571, 0.0000, 0.3403
  4.000, 0.7696, 0.01486, 0.00610,-0.0614,0.4307,1.0000,-1.2817, 0.0000, 0.3230
  5.000, 0.8645, 0.01587, 0.00702,-0.0584,0.4061,1.0000,-1.4294, 0.0000, 0.3097
  6.000, 0.9606, 0.01701, 0.00815,-0.0558,0.3830,1.0000,-1.6302, 0.0000, 0.2991
  7.000, 1.0553, 0.01824, 0.00945,-0.0531,0.3593,1.0000,-1.9305, 0.0000, 0.2901
  8.000, 1.1452, 0.01950, 0.01094,-0.0498,0.3318,1.0000,-2.3029, 0.0000, 0.2819
  9.000, 1.2264, 0.02083, 0.01250,-0.0452,0.2972,1.0000,-2.7227, 0.0000, 0.2738
 10.000, 1.2943, 0.02253, 0.01440,-0.0388,0.2548,1.0000,-3.1667, 0.0000, 0.2655
 11.000, 1.3352, 0.02539, 0.01729,-0.0295,0.2048,1.0000,-3.5739, 0.0000, 0.2559
 12.000, 1.3587, 0.03033, 0.02225,-0.0210,0.1523,1.0000,-3.9560, 0.0000, 0.2475
 13.000, 1.3608, 0.03831, 0.03033,-0.0148,0.1134,1.0000,-4.2623, 0.0000, 0.2410
 14.000, 1.3477, 0.04970, 0.04198,-0.0125,0.0895,1.0000,-4.5156, 0.0000, 0.2372
 15.000, 1.3223, 0.06451, 0.05715,-0.0138,0.0746,1.0000,-4.6998, 0.0000, 0.2361


