xflr5 v6.49

 Calculated polar for: NACA 1714

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1606, 0.01621, 0.00806,-0.0288,0.9228,0.5686,-0.8396, 0.0000, 0.0622
 -1.000,-0.0219, 0.01552, 0.00768,-0.0326,0.8913,0.6651,-0.6134, 0.0000,-1.2641
  0.000, 0.0996, 0.01484, 0.00725,-0.0323,0.8449,0.7491,-0.5114, 0.0000, 0.5728
  1.000, 0.2174, 0.01430, 0.00687,-0.0307,0.7798,0.8268,-0.6416, 0.0000, 0.3872
  2.000, 0.3473, 0.01413, 0.00660,-0.0314,0.6930,0.8999,-0.8238, 0.0000, 0.3357
  3.000, 0.4920, 0.01467, 0.00677,-0.0367,0.5880,0.9621,-1.0881, 0.0000, 0.3192
  4.000, 0.6255, 0.01556, 0.00723,-0.0417,0.4792,1.0000,-1.4201, 0.0000, 0.3104
  5.000, 0.6985, 0.01672, 0.00797,-0.0347,0.3856,1.0000,-1.7217, 0.0000, 0.2925
  6.000, 0.7762, 0.01834, 0.00920,-0.0287,0.2926,1.0000,-2.0774, 0.0000, 0.2789
  7.000, 0.8542, 0.02044, 0.01100,-0.0233,0.2090,1.0000,-2.4802, 0.0000, 0.2681
  8.000, 0.9287, 0.02304, 0.01343,-0.0178,0.1484,1.0000,-2.9113, 0.0000, 0.2589
  9.000, 0.9960, 0.02616, 0.01653,-0.0117,0.1109,1.0000,-3.3603, 0.0000, 0.2503
 10.000, 1.0496, 0.02990, 0.02032,-0.0042,0.0888,1.0000,-3.8017, 0.0000, 0.2412
 11.000, 1.0961, 0.03438, 0.02507, 0.0031,0.0743,1.0000,-4.2406, 0.0000, 0.2330
 12.000, 1.1331, 0.03998, 0.03090, 0.0093,0.0643,1.0000,-4.6528, 0.0000, 0.2261
 13.000, 1.1582, 0.04704, 0.03854, 0.0142,0.0566,1.0000,-5.0374, 0.0000, 0.2204
 14.000, 1.1650, 0.05692, 0.04898, 0.0167,0.0520,1.0000,-5.3309, 0.0000, 0.2164
 15.000, 1.1405, 0.07166, 0.06449, 0.0143,0.0482,1.0000,-5.4379, 0.0000, 0.2161


