xflr5 v6.49

 Calculated polar for: NACA 3718

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0239, 0.02226, 0.01349,-0.0858,0.8519,0.4393,-0.9287, 0.0000, 3.9197
 -1.000, 0.1298, 0.02159, 0.01302,-0.0840,0.8169,0.5026,-0.7438, 0.0000, 0.9035
  0.000, 0.2435, 0.02069, 0.01235,-0.0830,0.7805,0.5675,-0.6976, 0.0000, 0.5891
  1.000, 0.3697, 0.01944, 0.01129,-0.0834,0.7430,0.6316,-0.8140, 0.0000, 0.4708
  2.000, 0.5028, 0.01841, 0.01028,-0.0851,0.6925,0.6923,-0.9529, 0.0000, 0.4129
  3.000, 0.6438, 0.01804, 0.00971,-0.0890,0.6320,0.7492,-1.1231, 0.0000, 0.3806
  4.000, 0.7541, 0.01849, 0.01002,-0.0876,0.5695,0.8039,-1.3013, 0.0000, 0.3575
  5.000, 0.8402, 0.01912, 0.01063,-0.0818,0.5109,0.8719,-1.4893, 0.0000, 0.3373
  6.000, 0.9308, 0.02006, 0.01147,-0.0782,0.4522,1.0000,-1.7195, 0.0000, 0.3227
  7.000, 1.0121, 0.02181, 0.01293,-0.0738,0.3959,1.0000,-1.9711, 0.0000, 0.3104
  8.000, 1.0825, 0.02398, 0.01493,-0.0678,0.3419,1.0000,-2.2367, 0.0000, 0.2987
  9.000, 1.1435, 0.02666, 0.01747,-0.0609,0.2912,1.0000,-2.5227, 0.0000, 0.2878
 10.000, 1.1959, 0.03000, 0.02074,-0.0537,0.2452,1.0000,-2.8045, 0.0000, 0.2779
 11.000, 1.2394, 0.03418, 0.02499,-0.0464,0.2054,1.0000,-3.1011, 0.0000, 0.2688
 12.000, 1.2712, 0.03955, 0.03037,-0.0394,0.1740,1.0000,-3.3833, 0.0000, 0.2605
 13.000, 1.2951, 0.04615, 0.03721,-0.0335,0.1477,1.0000,-3.6457, 0.0000, 0.2535
 14.000, 1.3099, 0.05441, 0.04570,-0.0291,0.1284,1.0000,-3.8870, 0.0000, 0.2478
 15.000, 1.3150, 0.06469, 0.05624,-0.0268,0.1123,1.0000,-4.1231, 0.0000, 0.2439


