xflr5 v6.49

 Calculated polar for: NACA 2423

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0068, 0.01458, 0.00602,-0.0489,0.6142,0.3967,-1.0002, 0.0000, 7.8227
 -1.000, 0.1033, 0.01435, 0.00588,-0.0457,0.5800,0.4561,-0.8617, 0.0000, 0.7020
  0.000, 0.2001, 0.01425, 0.00593,-0.0425,0.5484,0.5265,-0.9558, 0.0000, 0.4588
  1.000, 0.2970, 0.01430, 0.00614,-0.0393,0.5190,0.5969,-1.0571, 0.0000, 0.3738
  2.000, 0.3946, 0.01456, 0.00646,-0.0362,0.4919,0.6652,-1.1672, 0.0000, 0.3306
  3.000, 0.4906, 0.01487, 0.00699,-0.0327,0.4664,0.7354,-1.2872, 0.0000, 0.3037
  4.000, 0.5853, 0.01539, 0.00770,-0.0290,0.4421,0.8040,-1.4176, 0.0000, 0.2851
  5.000, 0.6774, 0.01622, 0.00857,-0.0248,0.4170,0.8724,-1.5592, 0.0000, 0.2708
  6.000, 0.7786, 0.01732, 0.00969,-0.0229,0.3908,0.9312,-1.7230, 0.0000, 0.2624
  7.000, 0.8941, 0.01866, 0.01103,-0.0251,0.3644,0.9719,-1.9205, 0.0000, 0.2599
  8.000, 1.0171, 0.02032, 0.01265,-0.0301,0.3365,0.9991,-2.1491, 0.0000, 0.2602
  9.000, 1.0344, 0.02168, 0.01390,-0.0153,0.3152,1.0000,-2.2779, 0.0000, 0.2435
 10.000, 1.0717, 0.02394, 0.01608,-0.0057,0.2913,1.0000,-2.4402, 0.0000, 0.2320
 11.000, 1.1187, 0.02694, 0.01914, 0.0006,0.2686,1.0000,-2.6262, 0.0000, 0.2242
 12.000, 1.1596, 0.03100, 0.02326, 0.0060,0.2465,1.0000,-2.8149, 0.0000, 0.2176
 13.000, 1.1922, 0.03632, 0.02864, 0.0103,0.2253,1.0000,-3.0018, 0.0000, 0.2119
 14.000, 1.2142, 0.04321, 0.03557, 0.0136,0.2050,1.0000,-3.1739, 0.0000, 0.2070
 15.000, 1.2307, 0.05153, 0.04404, 0.0153,0.1864,1.0000,-3.3418, 0.0000, 0.2033


