xflr5 v6.49

 Calculated polar for: Aerofoil1064

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3865, 0.01847, 0.00906,-0.1373,0.7630,0.0748,-1.6291, 0.0000, 0.6079
 -1.000, 0.4932, 0.01729, 0.00771,-0.1360,0.7383,0.1178,-1.0816, 0.0000, 0.5265
  0.000, 0.6019, 0.01676, 0.00723,-0.1349,0.7160,0.2061,-0.7923, 0.0000, 0.4735
  1.000, 0.7154, 0.01530, 0.00746,-0.1350,0.6957,1.0000,-0.8587, 0.0000, 0.4370
  2.000, 0.8156, 0.01634, 0.00809,-0.1325,0.6772,1.0000,-0.9198, 0.0000, 0.4096
  3.000, 0.9166, 0.01733, 0.00894,-0.1301,0.6584,1.0000,-1.1887, 0.0000, 0.3879
  4.000, 1.0076, 0.01836, 0.01005,-0.1258,0.6327,1.0000,-1.4952, 0.0000, 0.3696
  5.000, 1.1029, 0.01823, 0.00985,-0.1208,0.5845,1.0000,-1.8594, 0.0000, 0.3530
  6.000, 1.1723, 0.01868, 0.01041,-0.1116,0.5163,1.0000,-2.2236, 0.0000, 0.3373
  7.000, 1.1698, 0.02131, 0.01176,-0.0905,0.2740,1.0000,-2.4605, 0.0000, 0.3181
  8.000, 1.1444, 0.02749, 0.01705,-0.0718,0.1369,1.0000,-2.6399, 0.0000, 0.3021
  9.000, 1.1584, 0.03308, 0.02266,-0.0615,0.1070,1.0000,-2.9116, 0.0000, 0.2910
 10.000, 1.1889, 0.03866, 0.02835,-0.0545,0.0892,1.0000,-3.2487, 0.0000, 0.2822
 11.000, 1.2347, 0.04404, 0.03382,-0.0496,0.0756,1.0000,-3.6578, 0.0000, 0.2749
 12.000, 1.2906, 0.04934, 0.03944,-0.0459,0.0654,1.0000,-4.1019, 0.0000, 0.2686
 13.000, 1.3491, 0.05561, 0.04621,-0.0429,0.0571,1.0000,-4.5869, 0.0000, 0.2631
 14.000, 1.3895, 0.06341, 0.05436,-0.0405,0.0508,1.0000,-5.0368, 0.0000, 0.2586
 15.000, 1.3965, 0.07545, 0.06748,-0.0388,0.0466,1.0000,-5.2641, 0.0000, 0.2553


