xflr5 v6.49

 Calculated polar for: Aerofoil1304

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3852, 0.01961, 0.00992,-0.1223,0.6603,0.0713,-1.6773, 0.0000, 0.5696
 -1.000, 0.4908, 0.01844, 0.00853,-0.1209,0.6413,0.1112,-1.1116, 0.0000, 0.4965
  0.000, 0.5963, 0.01780, 0.00788,-0.1192,0.6212,0.1908,-0.8874, 0.0000, 0.4486
  1.000, 0.6989, 0.01744, 0.00808,-0.1175,0.6009,0.4140,-0.9974, 0.0000, 0.4156
  3.000, 0.9088, 0.01782, 0.00876,-0.1139,0.5568,1.0000,-1.3013, 0.0000, 0.3704
  4.000, 1.0077, 0.01855, 0.00933,-0.1111,0.5305,1.0000,-1.4695, 0.0000, 0.3541
  5.000, 1.1051, 0.01918, 0.00988,-0.1080,0.5008,1.0000,-1.6557, 0.0000, 0.3403
  6.000, 1.1971, 0.01993, 0.01072,-0.1042,0.4668,1.0000,-1.8530, 0.0000, 0.3282
  7.000, 1.2787, 0.02100, 0.01204,-0.0990,0.4243,1.0000,-2.0490, 0.0000, 0.3171
  8.000, 1.3487, 0.02243, 0.01360,-0.0920,0.3723,1.0000,-2.2532, 0.0000, 0.3065
  9.000, 1.3963, 0.02471, 0.01593,-0.0821,0.3217,1.0000,-2.5351, 0.0000, 0.2955
 10.000, 1.4168, 0.02813, 0.01949,-0.0697,0.2781,1.0000,-2.9930, 0.0000, 0.2844
 11.000, 1.4117, 0.03391, 0.02517,-0.0588,0.2331,1.0000,-3.3564, 0.0000, 0.2751
 12.000, 1.4102, 0.04162, 0.03319,-0.0527,0.1968,1.0000,-3.7394, 0.0000, 0.2690
 13.000, 1.4055, 0.05128, 0.04313,-0.0496,0.1640,1.0000,-4.0967, 0.0000, 0.2649
 14.000, 1.3887, 0.06403, 0.05610,-0.0493,0.1290,1.0000,-4.3633, 0.0000, 0.2631


