xflr5 v6.49

 Calculated polar for: NACA 5817

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1793, 0.03083, 0.02220,-0.1484,0.8967,0.3828,-0.9260, 0.0000, 1.0883
 -1.000, 0.2955, 0.02987, 0.02150,-0.1496,0.8641,0.4473,-0.7070, 0.0000, 0.7582
  0.000, 0.4070, 0.02899, 0.02090,-0.1493,0.8247,0.5114,-0.7066, 0.0000, 0.6149
  1.000, 0.5283, 0.02793, 0.02008,-0.1498,0.7885,0.5753,-0.8095, 0.0000, 0.5292
  2.000, 0.6676, 0.02600, 0.01829,-0.1524,0.7562,0.6361,-0.9422, 0.0000, 0.4723
  3.000, 0.8119, 0.02421, 0.01650,-0.1557,0.7086,0.6868,-1.1038, 0.0000, 0.4345
  4.000, 0.9615, 0.02325, 0.01531,-0.1608,0.6457,0.7318,-1.3094, 0.0000, 0.4089
  5.000, 1.0673, 0.02400, 0.01591,-0.1586,0.5754,0.7684,-1.5248, 0.0000, 0.3889
  6.000, 1.1617, 0.02540, 0.01710,-0.1551,0.5067,0.8047,-1.7748, 0.0000, 0.3725
  7.000, 1.2339, 0.02710, 0.01871,-0.1477,0.4400,0.8357,-2.0375, 0.0000, 0.3573
  8.000, 1.2992, 0.02935, 0.02085,-0.1400,0.3756,0.8660,-2.3227, 0.0000, 0.3438
  9.000, 1.3512, 0.03199, 0.02346,-0.1305,0.3142,0.8954,-2.6147, 0.0000, 0.3311
 10.000, 1.3914, 0.03544, 0.02688,-0.1202,0.2588,0.9283,-2.9104, 0.0000, 0.3192
 11.000, 1.4236, 0.03995, 0.03145,-0.1104,0.2107,1.0000,-3.2075, 0.0000, 0.3087
 12.000, 1.4564, 0.04652, 0.03809,-0.1033,0.1703,1.0000,-3.5148, 0.0000, 0.3002
 13.000, 1.4809, 0.05443, 0.04623,-0.0971,0.1401,1.0000,-3.8216, 0.0000, 0.2929
 14.000, 1.4916, 0.06438, 0.05640,-0.0922,0.1188,1.0000,-4.0885, 0.0000, 0.2870
 15.000, 1.4957, 0.07592, 0.06822,-0.0894,0.1029,1.0000,-4.3429, 0.0000, 0.2828


