xflr5 v6.49

 Calculated polar for: NACA 1722

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0864, 0.01566, 0.00729,-0.0380,0.7288,0.4697,-0.9856, 0.0000,-0.2220
 -1.000, 0.0200, 0.01535, 0.00695,-0.0362,0.6747,0.5151,-0.8427, 0.0000, 2.1168
  0.000, 0.1236, 0.01532, 0.00684,-0.0339,0.6234,0.5615,-0.8177, 0.0000, 0.5213
  1.000, 0.2250, 0.01549, 0.00695,-0.0312,0.5750,0.6096,-0.9325, 0.0000, 0.3797
  2.000, 0.3225, 0.01578, 0.00728,-0.0279,0.5287,0.6578,-1.0585, 0.0000, 0.3251
  3.000, 0.4183, 0.01627, 0.00772,-0.0242,0.4855,0.7068,-1.1985, 0.0000, 0.2949
  4.000, 0.5106, 0.01681, 0.00833,-0.0200,0.4438,0.7551,-1.3535, 0.0000, 0.2751
  5.000, 0.5980, 0.01755, 0.00911,-0.0149,0.4043,0.8051,-1.5227, 0.0000, 0.2596
  6.000, 0.6818, 0.01847, 0.01010,-0.0094,0.3675,0.8596,-1.7096, 0.0000, 0.2472
  7.000, 0.7678, 0.01972, 0.01141,-0.0048,0.3308,0.9215,-1.9184, 0.0000, 0.2385
  8.000, 0.8792, 0.02160, 0.01318,-0.0068,0.2942,0.9790,-2.1827, 0.0000, 0.2391
  9.000, 0.9462, 0.02328, 0.01481,-0.0018,0.2636,1.0000,-2.4101, 0.0000, 0.2318
 10.000, 0.9885, 0.02550, 0.01696, 0.0072,0.2372,1.0000,-2.6181, 0.0000, 0.2209
 11.000, 1.0345, 0.02861, 0.02005, 0.0139,0.2126,1.0000,-2.8421, 0.0000, 0.2130
 12.000, 1.0754, 0.03271, 0.02417, 0.0194,0.1908,1.0000,-3.0704, 0.0000, 0.2065
 13.000, 1.1088, 0.03799, 0.02954, 0.0237,0.1718,1.0000,-3.2917, 0.0000, 0.2011
 14.000, 1.1347, 0.04467, 0.03635, 0.0266,0.1553,1.0000,-3.4996, 0.0000, 0.1969
 15.000, 1.1525, 0.05296, 0.04485, 0.0279,0.1410,1.0000,-3.6948, 0.0000, 0.1938


