xflr5 v6.49

 Calculated polar for: NACA 3923

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0150, 0.02180, 0.01298,-0.0887,0.7767,0.4447,-1.0421, 0.0000, 6.3172
 -1.000, 0.1676, 0.02081, 0.01193,-0.0963,0.7354,0.4906,-0.8561, 0.0000, 0.8284
  0.000, 0.3114, 0.02033, 0.01147,-0.1019,0.6888,0.5358,-0.9081, 0.0000, 0.5729
  1.000, 0.4416, 0.02039, 0.01145,-0.1048,0.6409,0.5800,-1.0364, 0.0000, 0.4797
  2.000, 0.5489, 0.02093, 0.01197,-0.1032,0.5943,0.6224,-1.1628, 0.0000, 0.4284
  3.000, 0.6432, 0.02175, 0.01282,-0.0992,0.5498,0.6633,-1.2940, 0.0000, 0.3927
  4.000, 0.7298, 0.02278, 0.01385,-0.0936,0.5081,0.7030,-1.4337, 0.0000, 0.3652
  5.000, 0.8081, 0.02403, 0.01510,-0.0867,0.4690,0.7409,-1.5816, 0.0000, 0.3427
  6.000, 0.8810, 0.02549, 0.01657,-0.0792,0.4322,0.7768,-1.7399, 0.0000, 0.3238
  7.000, 0.9446, 0.02718, 0.01828,-0.0704,0.3977,0.8102,-1.9049, 0.0000, 0.3068
  8.000, 0.9977, 0.02910, 0.02023,-0.0602,0.3656,0.8416,-2.0732, 0.0000, 0.2910
  9.000, 1.0473, 0.03136, 0.02254,-0.0507,0.3351,0.8726,-2.2508, 0.0000, 0.2774
 10.000, 1.0868, 0.03386, 0.02507,-0.0406,0.3068,0.9032,-2.4270, 0.0000, 0.2647
 11.000, 1.1251, 0.03706, 0.02830,-0.0325,0.2798,0.9324,-2.6103, 0.0000, 0.2544
 12.000, 1.1433, 0.04077, 0.03226,-0.0232,0.2557,0.9627,-2.7735, 0.0000, 0.2438
 13.000, 1.1623, 0.04607, 0.03784,-0.0180,0.2328,1.0000,-2.9338, 0.0000, 0.2370
 14.000, 1.1921, 0.05424, 0.04625,-0.0177,0.2109,1.0000,-3.1175, 0.0000, 0.2343
 15.000, 1.2118, 0.06397, 0.05618,-0.0185,0.1916,1.0000,-3.2813, 0.0000, 0.2325


