xflr5 v6.49

 Calculated polar for: NACA 4020

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1413, 0.01437, 0.00615,-0.0234,0.6221,0.6158,-0.7869, 0.0000, 0.4295
 -1.000, 0.2427, 0.01446, 0.00634,-0.0206,0.5730,0.6807,-0.9062, 0.0000, 0.3371
  0.000, 0.3441, 0.01476, 0.00671,-0.0177,0.5257,0.7482,-1.0415, 0.0000, 0.2986
  1.000, 0.4457, 0.01534, 0.00732,-0.0148,0.4780,0.8158,-1.1994, 0.0000, 0.2773
  2.000, 0.5491, 0.01617, 0.00817,-0.0127,0.4313,0.8784,-1.3830, 0.0000, 0.2647
  3.000, 0.6638, 0.01733, 0.00919,-0.0136,0.3846,0.9276,-1.6068, 0.0000, 0.2598
  4.000, 0.7879, 0.01876, 0.01044,-0.0174,0.3366,0.9661,-1.8763, 0.0000, 0.2596
  5.000, 0.9245, 0.02041, 0.01197,-0.0251,0.2885,0.9940,-2.2031, 0.0000, 0.2627
  6.000, 0.9668, 0.02167, 0.01317,-0.0147,0.2555,1.0001,-2.4239, 0.0000, 0.2486
  7.000, 0.9838, 0.02325, 0.01468, 0.0001,0.2277,1.0001,-2.6200, 0.0000, 0.2310
  8.000, 1.0216, 0.02585, 0.01722, 0.0090,0.1998,1.0001,-2.8524, 0.0000, 0.2200
  9.000, 1.0601, 0.02950, 0.02087, 0.0154,0.1748,1.0001,-3.1145, 0.0000, 0.2119
 10.000, 1.0949, 0.03427, 0.02571, 0.0199,0.1541,1.0001,-3.3688, 0.0000, 0.2057
 11.000, 1.1228, 0.04037, 0.03195, 0.0229,0.1362,1.0001,-3.6055, 0.0000, 0.2009
 12.000, 1.1431, 0.04794, 0.03978, 0.0242,0.1214,1.0001,-3.8381, 0.0000, 0.1974
 13.000, 1.1552, 0.05723, 0.04930, 0.0241,0.1101,1.0001,-4.0536, 0.0000, 0.1949
 14.000, 1.1547, 0.06864, 0.06083, 0.0223,0.0994,1.0001,-4.2261, 0.0000, 0.1936
 15.000, 1.1484, 0.08211, 0.07480, 0.0185,0.0906,1.0001,-4.3591, 0.0000, 0.1940


