xflr5 v6.49

 Calculated polar for: NACA 4915

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1439, 0.02295, 0.01559,-0.1343,0.9303,0.4151,-0.8110, 0.0000, 1.1924
 -1.000, 0.2696, 0.02165, 0.01460,-0.1372,0.8889,0.4909,-0.5899, 0.0000, 0.7598
  0.000, 0.4168, 0.02031, 0.01353,-0.1432,0.8575,0.5666,-0.6478, 0.0000, 0.5914
  1.000, 0.5723, 0.01852, 0.01192,-0.1500,0.8108,0.6348,-0.7885, 0.0000, 0.5085
  3.000, 0.8671, 0.01735, 0.01022,-0.1609,0.6309,0.7322,-1.2000, 0.0000, 0.4298
  4.000, 0.9528, 0.01856, 0.01113,-0.1542,0.5369,0.7657,-1.4372, 0.0000, 0.4049
  5.000, 1.0286, 0.02010, 0.01237,-0.1460,0.4472,0.7951,-1.7115, 0.0000, 0.3838
  6.000, 1.0978, 0.02186, 0.01390,-0.1369,0.3603,0.8209,-2.0197, 0.0000, 0.3654
  7.000, 1.1621, 0.02399, 0.01579,-0.1277,0.2785,0.8448,-2.3590, 0.0000, 0.3492
  8.000, 1.2228, 0.02655, 0.01814,-0.1186,0.2068,0.8668,-2.7266, 0.0000, 0.3350
  9.000, 1.2813, 0.02952, 0.02106,-0.1099,0.1514,0.8866,-3.1271, 0.0000, 0.3224
 10.000, 1.3318, 0.03309, 0.02469,-0.1009,0.1146,0.9039,-3.5307, 0.0000, 0.3109
 11.000, 1.3699, 0.03758, 0.02932,-0.0913,0.0917,0.9190,-3.9318, 0.0000, 0.3002
 12.000, 1.3999, 0.04300, 0.03504,-0.0825,0.0765,0.9323,-4.3130, 0.0000, 0.2908
 13.000, 1.4180, 0.05020, 0.04258,-0.0751,0.0660,0.9437,-4.6816, 0.0000, 0.2830
 14.000, 1.4308, 0.05899, 0.05181,-0.0703,0.0583,0.9532,-5.0299, 0.0000, 0.2772
 15.000, 1.4344, 0.06995, 0.06327,-0.0680,0.0524,0.9615,-5.3288, 0.0000, 0.2734


