xflr5 v6.49

 Calculated polar for: NACA 3515

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1324, 0.01417, 0.00607,-0.0884,0.8113,0.3854,-0.8177, 0.0000, 0.9274
 -1.000, 0.2454, 0.01353, 0.00565,-0.0880,0.7786,0.4854,-0.6274, 0.0000, 0.6100
  0.000, 0.3570, 0.01299, 0.00541,-0.0869,0.7432,0.6053,-0.7156, 0.0000, 0.4919
  1.000, 0.4598, 0.01267, 0.00553,-0.0837,0.7024,0.7641,-0.8109, 0.0000, 0.4287
  2.000, 0.5935, 0.01270, 0.00569,-0.0863,0.6580,0.9600,-0.9430, 0.0000, 0.3910
  3.000, 0.7118, 0.01317, 0.00590,-0.0878,0.6087,1.0000,-1.0937, 0.0000, 0.3677
  4.000, 0.8054, 0.01387, 0.00635,-0.0841,0.5575,1.0000,-1.2710, 0.0000, 0.3476
  5.000, 0.8968, 0.01479, 0.00703,-0.0800,0.5013,1.0000,-1.5039, 0.0000, 0.3312
  6.000, 0.9828, 0.01596, 0.00804,-0.0751,0.4389,1.0000,-1.7889, 0.0000, 0.3173
  7.000, 1.0594, 0.01750, 0.00932,-0.0689,0.3711,1.0000,-2.1051, 0.0000, 0.3047
  8.000, 1.1232, 0.01944, 0.01110,-0.0610,0.3017,1.0000,-2.4540, 0.0000, 0.2925
  9.000, 1.1740, 0.02213, 0.01355,-0.0520,0.2351,1.0000,-2.7894, 0.0000, 0.2811
 10.000, 1.2168, 0.02578, 0.01701,-0.0435,0.1771,1.0000,-3.1609, 0.0000, 0.2710
 11.000, 1.2544, 0.03035, 0.02158,-0.0361,0.1331,1.0000,-3.5294, 0.0000, 0.2624
 12.000, 1.2821, 0.03625, 0.02753,-0.0297,0.1040,1.0000,-3.8730, 0.0000, 0.2550
 13.000, 1.3032, 0.04344, 0.03495,-0.0249,0.0844,1.0000,-4.2010, 0.0000, 0.2490
 14.000, 1.3122, 0.05259, 0.04433,-0.0215,0.0721,1.0000,-4.5299, 0.0000, 0.2443
 15.000, 1.3206, 0.06286, 0.05499,-0.0202,0.0623,1.0000,-4.8504, 0.0000, 0.2411


