xflr5 v6.49

 Calculated polar for: Aerofoil1231

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3726, 0.01837, 0.00870,-0.1327,0.7684,0.1454,-0.8844, 0.0000, 0.6084
 -1.000, 0.4849, 0.01749, 0.00751,-0.1326,0.7400,0.1694,-0.7220, 0.0000, 0.5240
  0.000, 0.5959, 0.01711, 0.00705,-0.1324,0.7162,0.2031,-0.7918, 0.0000, 0.4712
  1.000, 0.7027, 0.01696, 0.00695,-0.1312,0.6906,0.2615,-0.8651, 0.0000, 0.4346
  3.000, 0.9081, 0.01692, 0.00828,-0.1278,0.6445,1.0000,-1.1119, 0.0000, 0.3864
  4.000, 1.0094, 0.01776, 0.00908,-0.1256,0.6189,1.0000,-1.3042, 0.0000, 0.3689
  5.000, 1.1027, 0.01830, 0.00962,-0.1214,0.5797,1.0000,-1.5199, 0.0000, 0.3533
  6.000, 1.1833, 0.01912, 0.01073,-0.1153,0.5394,1.0000,-1.7459, 0.0000, 0.3393
  7.000, 1.2505, 0.02012, 0.01211,-0.1068,0.4884,1.0000,-1.9796, 0.0000, 0.3259
  8.000, 1.2963, 0.02142, 0.01356,-0.0946,0.4149,1.0000,-2.5080, 0.0000, 0.3121
  9.000, 1.3100, 0.02435, 0.01619,-0.0789,0.3118,1.0000,-2.9698, 0.0000, 0.2978
 10.000, 1.3117, 0.02937, 0.02098,-0.0652,0.2362,1.0000,-3.4028, 0.0000, 0.2857
 11.000, 1.3254, 0.03519, 0.02696,-0.0561,0.1876,1.0000,-3.9996, 0.0000, 0.2767
 12.000, 1.3335, 0.04244, 0.03436,-0.0494,0.1442,1.0000,-4.7129, 0.0000, 0.2696
 13.000, 1.3382, 0.05127, 0.04346,-0.0454,0.1036,1.0000,-5.4183, 0.0000, 0.2645
 14.000, 1.3300, 0.06318, 0.05550,-0.0438,0.0543,1.0000,-5.9952, 0.0000, 0.2616
 15.000, 1.3035, 0.07966, 0.07219,-0.0455,0.0323,1.0000,-6.3536, 0.0000, 0.2615


