xflr5 v6.49

 Calculated polar for: NACA 4214

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1975, 0.01629, 0.00694,-0.0693,0.6621,0.0714,-1.3849, 0.0000, 0.6045
 -1.000, 0.2972, 0.01554, 0.00575,-0.0664,0.5773,0.0937,-0.9943, 0.0000, 0.4728
  0.000, 0.3949, 0.01530, 0.00504,-0.0634,0.4842,0.1377,-1.0779, 0.0000, 0.4080
  1.000, 0.4904, 0.01367, 0.00533,-0.0593,0.4037,0.9184,-1.2020, 0.0000, 0.3666
  2.000, 0.6303, 0.01477, 0.00571,-0.0656,0.3464,1.0000,-1.3581, 0.0000, 0.3486
  3.000, 0.7163, 0.01583, 0.00628,-0.0611,0.3190,1.0000,-1.4845, 0.0000, 0.3286
  4.000, 0.8089, 0.01695, 0.00713,-0.0578,0.3026,1.0000,-1.6184, 0.0000, 0.3136
  5.000, 0.9040, 0.01831, 0.00826,-0.0553,0.2913,1.0000,-1.7611, 0.0000, 0.3021
  6.000, 1.0008, 0.01966, 0.00960,-0.0533,0.2807,1.0000,-1.9136, 0.0000, 0.2930
  7.000, 1.0990, 0.02147, 0.01129,-0.0519,0.2727,1.0000,-2.0736, 0.0000, 0.2856
  8.000, 1.1933, 0.02316, 0.01327,-0.0500,0.2651,1.0000,-2.2381, 0.0000, 0.2788
  9.000, 1.2856, 0.02515, 0.01548,-0.0480,0.2581,1.0000,-2.4117, 0.0000, 0.2728
 10.000, 1.3767, 0.02760, 0.01813,-0.0463,0.2510,1.0000,-2.5967, 0.0000, 0.2675
 11.000, 1.4510, 0.03025, 0.02138,-0.0422,0.2441,1.0000,-2.8119, 0.0000, 0.2613
 12.000, 1.5195, 0.03295, 0.02451,-0.0376,0.2365,1.0000,-3.2559, 0.0000, 0.2552
 13.000, 1.5703, 0.03650, 0.02854,-0.0314,0.2289,1.0000,-3.7105, 0.0000, 0.2486
 14.000, 1.5873, 0.04051, 0.03316,-0.0227,0.2175,1.0000,-4.0997, 0.0000, 0.2408
 15.000, 1.5803, 0.04693, 0.04017,-0.0162,0.2025,1.0000,-4.4281, 0.0000, 0.2344


