xflr5 v6.49

 Calculated polar for: Aerofoil5031

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4708, 0.00834, 0.00210,-0.1564,0.6082,0.0263,-2.0562, 0.0000, 0.5840
 -1.000, 0.5790, 0.00811, 0.00176,-0.1549,0.5854,0.0325,-1.4457, 0.0000, 0.5176
  0.000, 0.6885, 0.00791, 0.00159,-0.1537,0.5684,0.0452,-0.9420, 0.0000, 0.4720
  1.000, 0.7948, 0.00792, 0.00160,-0.1520,0.5434,0.0761,-0.9280, 0.0000, 0.4387
  2.000, 0.8991, 0.00802, 0.00175,-0.1499,0.5054,0.1457,-1.0346, 0.0000, 0.4131
  3.000, 1.0022, 0.00816, 0.00207,-0.1477,0.4710,0.2735,-1.2124, 0.0000, 0.3926
  5.000, 1.1881, 0.00880, 0.00342,-0.1399,0.3304,1.0000,-1.6368, 0.0000, 0.3606
  6.000, 1.2647, 0.01043, 0.00452,-0.1331,0.2304,1.0000,-1.8718, 0.0000, 0.3468
  7.000, 1.3330, 0.01184, 0.00563,-0.1246,0.1703,1.0000,-2.1183, 0.0000, 0.3337
  8.000, 1.3929, 0.01339, 0.00695,-0.1149,0.1250,1.0000,-2.6140, 0.0000, 0.3214
  9.000, 1.4531, 0.01495, 0.00843,-0.1058,0.1002,1.0000,-3.1486, 0.0000, 0.3103
 10.000, 1.5027, 0.01702, 0.01041,-0.0959,0.0749,1.0000,-3.6953, 0.0000, 0.2997
 11.000, 1.5398, 0.01992, 0.01325,-0.0853,0.0517,1.0000,-4.2417, 0.0000, 0.2897
 13.000, 1.5795, 0.02997, 0.02333,-0.0665,0.0141,1.0000,-5.2370, 0.0000, 0.2728
 14.000, 1.6042, 0.03605, 0.02960,-0.0607,0.0117,1.0000,-5.7736, 0.0000, 0.2666
 15.000, 1.6274, 0.04304, 0.03683,-0.0565,0.0107,1.0000,-6.3180, 0.0000, 0.2614


