xflr5 v6.49

 Calculated polar for: Aerofoil5013

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.5965, 0.01343, 0.00515,-0.1539,0.7123,0.0786,-1.2012, 0.0000, 0.5083
  1.000, 0.7921, 0.01303, 0.00492,-0.1479,0.6628,0.2446,-0.9781, 0.0000, 0.4340
  3.000, 1.0152, 0.01286, 0.00578,-0.1481,0.6184,1.0000,-1.2196, 0.0000, 0.3903
  4.000, 1.0823, 0.01346, 0.00629,-0.1387,0.5895,1.0000,-1.3770, 0.0000, 0.3713
  5.000, 1.1462, 0.01416, 0.00681,-0.1290,0.5505,1.0000,-1.5535, 0.0000, 0.3542
  6.000, 1.2116, 0.01506, 0.00769,-0.1201,0.5166,1.0000,-1.7510, 0.0000, 0.3394
  7.000, 1.2675, 0.01622, 0.00878,-0.1099,0.4739,1.0000,-1.9528, 0.0000, 0.3254
  8.000, 1.3060, 0.01798, 0.01045,-0.0975,0.4099,1.0000,-2.1472, 0.0000, 0.3118
  9.000, 1.3139, 0.02138, 0.01346,-0.0818,0.3211,1.0000,-2.3032, 0.0000, 0.2977
 10.000, 1.3168, 0.02622, 0.01800,-0.0683,0.2447,1.0000,-2.4584, 0.0000, 0.2856
 11.000, 1.3297, 0.03162, 0.02333,-0.0584,0.1980,1.0000,-2.6272, 0.0000, 0.2758
 12.000, 1.3502, 0.03735, 0.02915,-0.0511,0.1673,1.0000,-2.8190, 0.0000, 0.2678
 13.000, 1.3720, 0.04365, 0.03561,-0.0453,0.1463,1.0000,-3.0415, 0.0000, 0.2610
 14.000, 1.3911, 0.05077, 0.04289,-0.0408,0.1290,1.0000,-3.3788, 0.0000, 0.2552
 15.000, 1.4174, 0.05777, 0.05023,-0.0377,0.1164,1.0000,-3.7573, 0.0000, 0.2504


