xflr5 v6.49

 Calculated polar for: NACA 3421

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1157, 0.01430, 0.00561,-0.0722,0.6286,0.3399,-0.9507, 0.0000, 0.8920
 -1.000, 0.2146, 0.01401, 0.00542,-0.0696,0.5936,0.4102,-0.8866, 0.0000, 0.5768
  0.000, 0.3124, 0.01381, 0.00549,-0.0667,0.5625,0.5143,-0.9758, 0.0000, 0.4603
  1.000, 0.4105, 0.01382, 0.00574,-0.0636,0.5344,0.6261,-1.0728, 0.0000, 0.3987
  2.000, 0.5081, 0.01402, 0.00617,-0.0603,0.5083,0.7292,-1.1777, 0.0000, 0.3601
  3.000, 0.6055, 0.01442, 0.00681,-0.0567,0.4841,0.8280,-1.2914, 0.0000, 0.3334
  4.000, 0.7145, 0.01517, 0.00765,-0.0556,0.4609,0.9120,-1.4241, 0.0000, 0.3161
  5.000, 0.8502, 0.01623, 0.00866,-0.0608,0.4367,0.9712,-1.5927, 0.0000, 0.3086
  6.000, 0.9954, 0.01736, 0.00972,-0.0690,0.4113,1.0000,-1.7929, 0.0000, 0.3052
  7.000, 1.0230, 0.01802, 0.01026,-0.0537,0.3904,1.0000,-1.9046, 0.0000, 0.2867
  8.000, 1.0736, 0.01921, 0.01134,-0.0436,0.3669,1.0000,-2.0536, 0.0000, 0.2732
  9.000, 1.1323, 0.02093, 0.01306,-0.0362,0.3419,1.0000,-2.2301, 0.0000, 0.2628
 10.000, 1.1882, 0.02328, 0.01541,-0.0295,0.3160,1.0000,-2.4244, 0.0000, 0.2540
 11.000, 1.2374, 0.02643, 0.01862,-0.0234,0.2899,1.0000,-2.6301, 0.0000, 0.2461
 12.000, 1.2785, 0.03059, 0.02285,-0.0178,0.2639,1.0000,-2.8382, 0.0000, 0.2391
 13.000, 1.3093, 0.03610, 0.02845,-0.0130,0.2385,1.0000,-3.0427, 0.0000, 0.2330
 14.000, 1.3303, 0.04318, 0.03569,-0.0093,0.2146,1.0000,-3.2382, 0.0000, 0.2278
 15.000, 1.3404, 0.05214, 0.04477,-0.0069,0.1914,1.0000,-3.4213, 0.0000, 0.2235


