xflr5 v6.49

 Calculated polar for: Aerofoil5009

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.5123, 0.01074, 0.00337,-0.1427,0.5682,0.0333,-1.9485, 0.0000, 0.5303
 -1.000, 0.6173, 0.01042, 0.00296,-0.1409,0.5503,0.0532,-1.2769, 0.0000, 0.4778
  0.000, 0.7238, 0.01024, 0.00285,-0.1394,0.5372,0.0928,-1.0463, 0.0000, 0.4405
  1.000, 0.8285, 0.01017, 0.00289,-0.1377,0.5218,0.1586,-1.1392, 0.0000, 0.4126
  2.000, 0.9293, 0.01018, 0.00313,-0.1354,0.5032,0.2931,-1.2676, 0.0000, 0.3907
  4.000, 1.1337, 0.00980, 0.00393,-0.1316,0.4558,1.0000,-1.6070, 0.0000, 0.3583
  5.000, 1.2201, 0.01042, 0.00442,-0.1266,0.4286,1.0000,-1.7852, 0.0000, 0.3444
  6.000, 1.2901, 0.01123, 0.00507,-0.1185,0.3872,1.0000,-1.9636, 0.0000, 0.3310
  7.000, 1.3460, 0.01257, 0.00617,-0.1084,0.3345,1.0000,-2.1335, 0.0000, 0.3181
  8.000, 1.3920, 0.01438, 0.00780,-0.0973,0.2823,1.0000,-2.3083, 0.0000, 0.3059
  9.000, 1.4264, 0.01680, 0.01009,-0.0857,0.2406,1.0000,-2.4712, 0.0000, 0.2944
 10.000, 1.4523, 0.02009, 0.01336,-0.0748,0.2080,1.0000,-2.6305, 0.0000, 0.2841
 11.000, 1.4799, 0.02416, 0.01754,-0.0664,0.1881,1.0000,-2.7988, 0.0000, 0.2755
 12.000, 1.5026, 0.02937, 0.02290,-0.0594,0.1704,1.0000,-2.9574, 0.0000, 0.2682
 13.000, 1.5171, 0.03592, 0.02957,-0.0536,0.1544,1.0000,-3.1109, 0.0000, 0.2619
 14.000, 1.5371, 0.04275, 0.03663,-0.0497,0.1417,1.0000,-3.2787, 0.0000, 0.2567
 15.000, 1.5487, 0.05107, 0.04510,-0.0468,0.1268,1.0000,-3.5492, 0.0000, 0.2523


