xflr5 v6.49

 Calculated polar for: NACA 0415

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2117, 0.01103, 0.00413,-0.0049,0.8347,0.5316,-0.8151, 0.0000, 0.2193
 -1.000,-0.1050, 0.01059, 0.00377,-0.0026,0.7667,0.6111,-0.6484, 0.0000, 0.2178
  0.000,-0.0000, 0.01045, 0.00366, 0.0000,0.6898,0.6898,-0.5185, 0.0000, 0.3762
  1.000, 0.1050, 0.01059, 0.00377, 0.0026,0.6111,0.7667,-0.6484, 0.0000, 0.2178
  2.000, 0.2117, 0.01103, 0.00413, 0.0049,0.5316,0.8347,-0.8151, 0.0000, 0.2193
  3.000, 0.3227, 0.01178, 0.00465, 0.0061,0.4502,0.8905,-1.0319, 0.0000, 0.2235
  4.000, 0.4414, 0.01274, 0.00536, 0.0051,0.3666,0.9320,-1.3174, 0.0000, 0.2304
  5.000, 0.5648, 0.01391, 0.00622, 0.0024,0.2831,0.9642,-1.6721, 0.0000, 0.2372
  6.000, 0.7024, 0.01536, 0.00738,-0.0040,0.2030,0.9843,-2.1157, 0.0000, 0.2466
  7.000, 0.8296, 0.01700, 0.00878,-0.0089,0.1429,1.0000,-2.6116, 0.0000, 0.2507
  8.000, 0.8932, 0.01856, 0.01027,-0.0008,0.1092,1.0000,-3.0047, 0.0000, 0.2398
  9.000, 0.9514, 0.02049, 0.01215, 0.0080,0.0875,1.0000,-3.4455, 0.0000, 0.2293
 10.000, 1.0078, 0.02271, 0.01445, 0.0165,0.0714,1.0000,-3.8982, 0.0000, 0.2200
 11.000, 1.0542, 0.02544, 0.01735, 0.0255,0.0611,1.0000,-4.3313, 0.0000, 0.2108
 12.000, 1.0961, 0.02922, 0.02144, 0.0327,0.0536,1.0000,-4.7500, 0.0000, 0.2036
 13.000, 1.1230, 0.03500, 0.02739, 0.0376,0.0468,1.0000,-5.1595, 0.0000, 0.1981
 14.000, 1.1477, 0.04228, 0.03514, 0.0394,0.0428,1.0000,-5.5703, 0.0000, 0.1953
 15.000, 1.1534, 0.05276, 0.04606, 0.0380,0.0394,1.0000,-5.8843, 0.0000, 0.1946


