xflr5 v6.49

 Calculated polar for: Aerofoil1667

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4563, 0.01374, 0.00509,-0.1499,0.6878,0.0574,-1.6588, 0.0000, 0.5804
 -1.000, 0.5561, 0.01313, 0.00447,-0.1471,0.6661,0.0921,-1.0676, 0.0000, 0.5148
  0.000, 0.6606, 0.01292, 0.00429,-0.1455,0.6469,0.1581,-0.8688, 0.0000, 0.4691
  1.000, 0.7587, 0.01275, 0.00442,-0.1426,0.6266,0.2937,-0.9355, 0.0000, 0.4355
  3.000, 0.9844, 0.01260, 0.00539,-0.1430,0.5924,1.0000,-1.1372, 0.0000, 0.3905
  4.000, 1.0809, 0.01332, 0.00602,-0.1398,0.5749,1.0000,-1.3435, 0.0000, 0.3733
  5.000, 1.1515, 0.01371, 0.00633,-0.1309,0.5357,1.0000,-1.5531, 0.0000, 0.3563
  6.000, 1.2214, 0.01433, 0.00697,-0.1221,0.5033,1.0000,-1.7854, 0.0000, 0.3413
  7.000, 1.2810, 0.01511, 0.00786,-0.1117,0.4606,1.0000,-2.0281, 0.0000, 0.3271
  8.000, 1.3183, 0.01651, 0.00911,-0.0976,0.3801,1.0000,-2.2576, 0.0000, 0.3126
  9.000, 1.3097, 0.02003, 0.01204,-0.0778,0.2619,1.0000,-2.4874, 0.0000, 0.2965
 10.000, 1.3081, 0.02467, 0.01646,-0.0627,0.1888,1.0000,-2.7834, 0.0000, 0.2835
 11.000, 1.3154, 0.03017, 0.02199,-0.0521,0.1507,1.0000,-3.1194, 0.0000, 0.2734
 12.000, 1.3299, 0.03629, 0.02828,-0.0447,0.1264,1.0000,-3.4997, 0.0000, 0.2656
 13.000, 1.3455, 0.04309, 0.03528,-0.0391,0.1069,1.0000,-3.8921, 0.0000, 0.2591
 14.000, 1.3616, 0.05059, 0.04299,-0.0351,0.0880,1.0000,-4.2960, 0.0000, 0.2539
 15.000, 1.3763, 0.05892, 0.05160,-0.0326,0.0741,1.0000,-4.7087, 0.0000, 0.2497


