xflr5 v6.49

 Calculated polar for: NACA 3814

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0160, 0.02180, 0.01341,-0.0923,0.9532,0.4717,-0.8607, 0.0000, 6.0917
 -1.000, 0.1568, 0.02149, 0.01339,-0.0979,0.9278,0.5672,-0.6043, 0.0000, 0.8773
  0.000, 0.2745, 0.02079, 0.01305,-0.0979,0.8894,0.6483,-0.5589, 0.0000, 0.6054
  1.000, 0.3805, 0.02007, 0.01260,-0.0951,0.8336,0.7167,-0.6632, 0.0000, 0.4967
  2.000, 0.5107, 0.01858, 0.01126,-0.0955,0.7798,0.7758,-0.8167, 0.0000, 0.4326
  3.000, 0.6779, 0.01686, 0.00929,-0.1031,0.6981,0.8270,-1.0690, 0.0000, 0.3968
  4.000, 0.8106, 0.01709, 0.00919,-0.1055,0.5881,0.8713,-1.3754, 0.0000, 0.3741
  5.000, 0.8961, 0.01788, 0.00966,-0.0994,0.4834,0.9223,-1.6844, 0.0000, 0.3537
  6.000, 0.9809, 0.01925, 0.01076,-0.0946,0.3772,1.0000,-2.0491, 0.0000, 0.3382
  7.000, 1.0652, 0.02174, 0.01279,-0.0909,0.2731,1.0000,-2.4471, 0.0000, 0.3258
  8.000, 1.1393, 0.02481, 0.01556,-0.0857,0.1870,1.0000,-2.8984, 0.0000, 0.3145
  9.000, 1.2032, 0.02847, 0.01904,-0.0792,0.1310,1.0000,-3.3417, 0.0000, 0.3038
 10.000, 1.2552, 0.03283, 0.02347,-0.0715,0.0998,1.0000,-3.7602, 0.0000, 0.2935
 11.000, 1.2983, 0.03785, 0.02874,-0.0636,0.0791,1.0000,-4.2150, 0.0000, 0.2840
 13.000, 1.3478, 0.05200, 0.04353,-0.0489,0.0586,1.0000,-5.0315, 0.0000, 0.2680
 14.000, 1.3568, 0.06159, 0.05380,-0.0445,0.0516,1.0000,-5.3607, 0.0000, 0.2626
 15.000, 1.3532, 0.07374, 0.06632,-0.0427,0.0473,1.0000,-5.6254, 0.0000, 0.2594


