xflr5 v6.49

 Calculated polar for: Aerofoil1785

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4050, 0.02592, 0.01966,-0.1262,0.7120,0.0227,-1.2164, 0.0000, 0.5630
 -1.000, 0.5060, 0.02085, 0.01362,-0.1236,0.6873,0.0307,-1.0139, 0.0000, 0.4945
  0.000, 0.6092, 0.01673, 0.00860,-0.1196,0.6634,0.0202,-0.9472, 0.0000, 0.4454
  1.000, 0.7120, 0.01426, 0.00559,-0.1167,0.6429,0.0211,-0.8722, 0.0000, 0.4118
  2.000, 0.8089, 0.01315, 0.00428,-0.1138,0.6203,0.0329,-0.9473, 0.0000, 0.3875
  3.000, 0.9399, 0.01174, 0.00449,-0.1189,0.5989,1.0000,-1.1207, 0.0000, 0.3722
  4.000, 1.0283, 0.01231, 0.00485,-0.1145,0.5685,1.0000,-1.2986, 0.0000, 0.3558
  5.000, 1.1121, 0.01291, 0.00539,-0.1092,0.5321,1.0000,-1.5016, 0.0000, 0.3414
  6.000, 1.1916, 0.01363, 0.00619,-0.1033,0.4934,1.0000,-1.7258, 0.0000, 0.3286
  7.000, 1.2556, 0.01458, 0.00716,-0.0945,0.4364,1.0000,-1.9587, 0.0000, 0.3157
  8.000, 1.2857, 0.01624, 0.00863,-0.0796,0.3458,1.0000,-2.1977, 0.0000, 0.3010
  9.000, 1.2969, 0.01928, 0.01137,-0.0636,0.2529,1.0000,-2.6395, 0.0000, 0.2866
 10.000, 1.3125, 0.02307, 0.01516,-0.0510,0.1942,1.0000,-3.1130, 0.0000, 0.2749
 11.000, 1.3250, 0.02799, 0.02015,-0.0407,0.1502,1.0000,-3.5887, 0.0000, 0.2650
 12.000, 1.3426, 0.03360, 0.02599,-0.0334,0.1156,1.0000,-4.3382, 0.0000, 0.2574
 13.000, 1.3538, 0.04067, 0.03322,-0.0279,0.0788,1.0000,-5.3411, 0.0000, 0.2511
 14.000, 1.3460, 0.05069, 0.04320,-0.0238,0.0307,1.0000,-6.1704, 0.0000, 0.2462
 15.000, 1.3334, 0.06287, 0.05575,-0.0222,0.0202,1.0000,-6.9323, 0.0000, 0.2431


