xflr5 v6.49

 Calculated polar for: Aerofoil1820

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2499, 0.01791, 0.00810,-0.0915,0.7683,0.0238,-2.1766, 0.0000, 0.6198
 -1.000, 0.3618, 0.01749, 0.00784,-0.0915,0.7402,0.1759,-1.4223, 0.0000, 0.5038
  0.000, 0.4817, 0.01698, 0.00690,-0.0932,0.7175,0.2302,-0.7393, 0.0000, 0.4428
  1.000, 0.7306, 0.01556, 0.00682,-0.1231,0.6935,1.0000,-0.8873, 0.0000, 0.4165
  2.000, 0.8132, 0.01640, 0.00745,-0.1177,0.6694,1.0000,-0.9645, 0.0000, 0.3917
  3.000, 0.9034, 0.01721, 0.00814,-0.1138,0.6468,1.0000,-1.1150, 0.0000, 0.3717
  4.000, 0.9861, 0.01805, 0.00908,-0.1084,0.6208,1.0000,-1.2877, 0.0000, 0.3545
  5.000, 1.0633, 0.01864, 0.00981,-0.1014,0.5835,1.0000,-1.4828, 0.0000, 0.3386
  6.000, 1.1362, 0.01934, 0.01075,-0.0937,0.5442,1.0000,-1.6963, 0.0000, 0.3244
  7.000, 1.1878, 0.02039, 0.01226,-0.0822,0.4984,1.0000,-2.0115, 0.0000, 0.3098
  8.000, 1.2176, 0.02160, 0.01374,-0.0666,0.4353,1.0000,-2.9733, 0.0000, 0.2939
  9.000, 1.2268, 0.02409, 0.01624,-0.0495,0.3402,1.0000,-3.8878, 0.0000, 0.2780
 10.000, 1.2235, 0.02882, 0.02078,-0.0344,0.2539,1.0000,-4.7420, 0.0000, 0.2641
 11.000, 1.2216, 0.03513, 0.02712,-0.0235,0.1894,1.0000,-5.6242, 0.0000, 0.2535
 12.000, 1.2178, 0.04296, 0.03503,-0.0160,0.1327,1.0000,-6.4801, 0.0000, 0.2455
 14.000, 1.1582, 0.06882, 0.06065,-0.0078,0.0204,1.0000,-7.2508, 0.0000, 0.2352
 15.000, 1.1181, 0.08621, 0.07866,-0.0089,0.0152,1.0000,-7.3626, 0.0000, 0.2345


