xflr5 v6.49

 Calculated polar for: NACA 6419

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3887, 0.02083, 0.01056,-0.1333,0.6583,0.2066,-1.0633, 0.0000, 0.5972
 -1.000, 0.4904, 0.02063, 0.01026,-0.1315,0.6297,0.2578,-1.1064, 0.0000, 0.5184
  0.000, 0.5906, 0.02055, 0.01026,-0.1296,0.6025,0.3313,-1.1905, 0.0000, 0.4668
  1.000, 0.6919, 0.02024, 0.01068,-0.1280,0.5810,0.5503,-1.2823, 0.0000, 0.4301
  2.000, 0.8122, 0.02010, 0.01104,-0.1284,0.5598,1.0000,-1.3912, 0.0000, 0.4014
  3.000, 0.8937, 0.02152, 0.01222,-0.1239,0.5409,1.0000,-1.4757, 0.0000, 0.3801
  4.000, 0.9971, 0.02269, 0.01298,-0.1231,0.5237,1.0000,-1.5840, 0.0000, 0.3632
  5.000, 1.0671, 0.02456, 0.01487,-0.1169,0.5067,1.0000,-1.6682, 0.0000, 0.3477
  6.000, 1.1622, 0.02610, 0.01622,-0.1150,0.4912,1.0000,-1.7843, 0.0000, 0.3355
  7.000, 1.2099, 0.02887, 0.01916,-0.1062,0.4741,1.0000,-1.8638, 0.0000, 0.3225
  8.000, 1.2931, 0.03099, 0.02126,-0.1032,0.4595,1.0000,-1.9839, 0.0000, 0.3128
  9.000, 1.3146, 0.03547, 0.02606,-0.0929,0.4405,1.0000,-2.0517, 0.0000, 0.3017
 10.000, 1.3282, 0.04169, 0.03257,-0.0840,0.4223,1.0000,-2.1162, 0.0000, 0.2923
 11.000, 1.3794, 0.04566, 0.03669,-0.0794,0.4049,1.0000,-2.2393, 0.0000, 0.2845
 12.000, 1.3065, 0.06130, 0.05278,-0.0699,0.3770,1.0000,-2.2077, 0.0000, 0.2780
 13.000, 1.2626, 0.07726, 0.06903,-0.0662,0.3479,1.0000,-2.2135, 0.0000, 0.2745


