xflr5 v6.49

 Calculated polar for: NACA 1616

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1309, 0.01674, 0.00840,-0.0314,0.8655,0.5434,-0.8535, 0.0000,-0.0024
 -1.000,-0.0080, 0.01594, 0.00778,-0.0318,0.8275,0.6249,-0.6634, 0.0000,-3.8129
  0.000, 0.1056, 0.01538, 0.00748,-0.0301,0.7771,0.7028,-0.5909, 0.0000, 0.5338
  1.000, 0.2213, 0.01508, 0.00728,-0.0285,0.7177,0.7822,-0.7156, 0.0000, 0.3738
  2.000, 0.3381, 0.01525, 0.00742,-0.0271,0.6482,0.8599,-0.8695, 0.0000, 0.3240
  3.000, 0.4678, 0.01585, 0.00776,-0.0291,0.5706,0.9272,-1.0754, 0.0000, 0.3054
  4.000, 0.6158, 0.01675, 0.00838,-0.0363,0.4869,0.9767,-1.3597, 0.0000, 0.3013
  5.000, 0.7353, 0.01773, 0.00904,-0.0391,0.4070,1.0000,-1.6685, 0.0000, 0.2946
  6.000, 0.7981, 0.01897, 0.00996,-0.0305,0.3408,1.0000,-1.9400, 0.0000, 0.2786
  7.000, 0.8620, 0.02053, 0.01131,-0.0222,0.2771,1.0000,-2.2375, 0.0000, 0.2650
  8.000, 0.9236, 0.02260, 0.01318,-0.0141,0.2206,1.0000,-2.5764, 0.0000, 0.2533
  9.000, 0.9804, 0.02513, 0.01558,-0.0060,0.1751,1.0000,-2.9216, 0.0000, 0.2428
 10.000, 1.0274, 0.02825, 0.01874, 0.0025,0.1408,1.0000,-3.2529, 0.0000, 0.2328
 11.000, 1.0689, 0.03236, 0.02292, 0.0098,0.1166,1.0000,-3.6205, 0.0000, 0.2245
 12.000, 1.1035, 0.03758, 0.02834, 0.0157,0.0990,1.0000,-3.9687, 0.0000, 0.2178
 13.000, 1.1281, 0.04429, 0.03526, 0.0201,0.0865,1.0000,-4.2840, 0.0000, 0.2124
 14.000, 1.1424, 0.05278, 0.04422, 0.0221,0.0759,1.0000,-4.5550, 0.0000, 0.2089
 15.000, 1.1451, 0.06362, 0.05549, 0.0223,0.0691,1.0000,-4.7603, 0.0000, 0.2068


