xflr5 v6.49

 Calculated polar for: NACA 3823

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0255, 0.02295, 0.01400,-0.0777,0.7697,0.4321,-1.0848, 0.0000,-2.9117
 -1.000, 0.1206, 0.02147, 0.01255,-0.0831,0.7369,0.4780,-0.8949, 0.0000, 0.9463
  0.000, 0.2655, 0.02055, 0.01168,-0.0883,0.6955,0.5247,-0.8872, 0.0000, 0.5786
  1.000, 0.4034, 0.02026, 0.01132,-0.0924,0.6500,0.5718,-1.0170, 0.0000, 0.4714
  2.000, 0.5273, 0.02054, 0.01147,-0.0940,0.6049,0.6177,-1.1511, 0.0000, 0.4185
  3.000, 0.6232, 0.02133, 0.01227,-0.0905,0.5609,0.6610,-1.2786, 0.0000, 0.3838
  4.000, 0.7143, 0.02231, 0.01326,-0.0862,0.5191,0.7028,-1.4163, 0.0000, 0.3576
  5.000, 0.7990, 0.02349, 0.01444,-0.0809,0.4797,0.7429,-1.5638, 0.0000, 0.3366
  6.000, 0.8790, 0.02484, 0.01576,-0.0752,0.4424,0.7820,-1.7235, 0.0000, 0.3194
  7.000, 0.9541, 0.02636, 0.01728,-0.0692,0.4069,0.8198,-1.8962, 0.0000, 0.3049
  8.000, 1.0167, 0.02795, 0.01893,-0.0613,0.3740,0.8560,-2.0719, 0.0000, 0.2910
  9.000, 1.0710, 0.02983, 0.02090,-0.0527,0.3430,0.8963,-2.2525, 0.0000, 0.2783
 10.000, 1.1176, 0.03202, 0.02324,-0.0441,0.3139,0.9570,-2.4359, 0.0000, 0.2669
 11.000, 1.1742, 0.03564, 0.02690,-0.0403,0.2851,1.0000,-2.6434, 0.0000, 0.2600
 12.000, 1.2214, 0.04057, 0.03190,-0.0366,0.2586,1.0000,-2.8518, 0.0000, 0.2538
 13.000, 1.2561, 0.04681, 0.03819,-0.0329,0.2347,1.0000,-3.0473, 0.0000, 0.2480
 14.000, 1.2804, 0.05441, 0.04587,-0.0299,0.2129,1.0000,-3.2299, 0.0000, 0.2430
 15.000, 1.2900, 0.06422, 0.05593,-0.0282,0.1934,1.0000,-3.3863, 0.0000, 0.2392


