xflr5 v6.49

 Calculated polar for: NACA 4924

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0493, 0.02431, 0.01541,-0.1078,0.7703,0.4147,-1.1044, 0.0000, 2.4875
 -1.000, 0.2031, 0.02315, 0.01432,-0.1155,0.7356,0.4564,-0.9096, 0.0000, 0.8208
  0.000, 0.3554, 0.02244, 0.01359,-0.1229,0.6960,0.4994,-0.9494, 0.0000, 0.5907
  1.000, 0.4850, 0.02249, 0.01360,-0.1261,0.6525,0.5413,-1.0722, 0.0000, 0.5017
  2.000, 0.5937, 0.02305, 0.01417,-0.1252,0.6085,0.5817,-1.1927, 0.0000, 0.4505
  3.000, 0.6943, 0.02383, 0.01494,-0.1227,0.5669,0.6211,-1.3195, 0.0000, 0.4144
  4.000, 0.7832, 0.02487, 0.01597,-0.1178,0.5280,0.6585,-1.4501, 0.0000, 0.3864
  5.000, 0.8605, 0.02617, 0.01727,-0.1108,0.4915,0.6933,-1.5840, 0.0000, 0.3631
  6.000, 0.9285, 0.02772, 0.01883,-0.1024,0.4571,0.7258,-1.7229, 0.0000, 0.3430
  7.000, 0.9917, 0.02954, 0.02068,-0.0939,0.4245,0.7568,-1.8709, 0.0000, 0.3257
  8.000, 1.0498, 0.03176, 0.02295,-0.0853,0.3933,0.7868,-2.0262, 0.0000, 0.3106
  9.000, 1.1010, 0.03447, 0.02575,-0.0766,0.3637,0.8153,-2.1864, 0.0000, 0.2972
 10.000, 1.1346, 0.03766, 0.02908,-0.0658,0.3365,0.8412,-2.3364, 0.0000, 0.2837
 11.000, 1.1682, 0.04168, 0.03328,-0.0572,0.3103,0.8656,-2.4937, 0.0000, 0.2728
 12.000, 1.1989, 0.04675, 0.03852,-0.0505,0.2854,0.8877,-2.6535, 0.0000, 0.2639
 13.000, 1.2177, 0.05270, 0.04465,-0.0440,0.2625,0.9081,-2.8038, 0.0000, 0.2558
 14.000, 1.2325, 0.05980, 0.05193,-0.0393,0.2412,0.9277,-2.9490, 0.0000, 0.2494
 15.000, 1.2432, 0.06806, 0.06033,-0.0365,0.2214,0.9442,-3.0871, 0.0000, 0.2446


