xflr5 v6.49

 Calculated polar for: NACA 4920

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1713, 0.01707, 0.00997,-0.1339,0.8152,0.3843,-0.8974, 0.0000, 1.0403
 -1.000, 0.3545, 0.01571, 0.00853,-0.1482,0.7689,0.4383,-0.7659, 0.0000, 0.6675
  0.000, 0.5087, 0.01542, 0.00817,-0.1566,0.7067,0.4914,-0.8931, 0.0000, 0.5544
  1.000, 0.6376, 0.01580, 0.00838,-0.1598,0.6437,0.5409,-1.0207, 0.0000, 0.4952
  2.000, 0.7497, 0.01651, 0.00898,-0.1596,0.5838,0.5872,-1.1568, 0.0000, 0.4557
  3.000, 0.8536, 0.01744, 0.00980,-0.1577,0.5291,0.6310,-1.3060, 0.0000, 0.4261
  4.000, 0.9477, 0.01851, 0.01086,-0.1537,0.4771,0.6719,-1.4725, 0.0000, 0.4022
  5.000, 1.0270, 0.01986, 0.01216,-0.1468,0.4279,0.7088,-1.6497, 0.0000, 0.3815
  6.000, 1.0962, 0.02136, 0.01365,-0.1379,0.3832,0.7394,-1.8432, 0.0000, 0.3629
  7.000, 1.1655, 0.02306, 0.01535,-0.1296,0.3399,0.7655,-2.0609, 0.0000, 0.3469
  8.000, 1.2375, 0.02530, 0.01754,-0.1230,0.2969,0.7917,-2.3079, 0.0000, 0.3335
  9.000, 1.2778, 0.02772, 0.01998,-0.1101,0.2607,0.8088,-2.5316, 0.0000, 0.3187
 10.000, 1.3304, 0.03112, 0.02337,-0.1018,0.2253,0.8288,-2.7906, 0.0000, 0.3074
 11.000, 1.3621, 0.03498, 0.02733,-0.0906,0.1964,0.8455,-3.0303, 0.0000, 0.2956
 12.000, 1.4010, 0.04010, 0.03256,-0.0834,0.1701,0.8601,-3.2975, 0.0000, 0.2868
 13.000, 1.4234, 0.04649, 0.03911,-0.0759,0.1485,0.8740,-3.5389, 0.0000, 0.2786
 14.000, 1.4439, 0.05432, 0.04716,-0.0710,0.1305,0.8859,-3.7827, 0.0000, 0.2723
 15.000, 1.4581, 0.06339, 0.05653,-0.0676,0.1159,0.8958,-4.0185, 0.0000, 0.2674


