xflr5 v6.49

 Calculated polar for: NACA 4014

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1530, 0.01008, 0.00350,-0.0274,0.7094,0.7245,-0.5749, 0.0000, 0.4358
 -1.000, 0.2579, 0.01021, 0.00369,-0.0244,0.6390,0.8290,-0.7033, 0.0000, 0.3457
  0.000, 0.3735, 0.01075, 0.00409,-0.0238,0.5611,0.9106,-0.8826, 0.0000, 0.3121
  1.000, 0.5026, 0.01157, 0.00460,-0.0271,0.4741,0.9626,-1.1401, 0.0000, 0.3003
  2.000, 0.6446, 0.01265, 0.00527,-0.0344,0.3752,0.9937,-1.4977, 0.0000, 0.2979
  3.000, 0.7406, 0.01380, 0.00606,-0.0326,0.2862,1.0001,-1.8542, 0.0000, 0.2870
  4.000, 0.8164, 0.01526, 0.00717,-0.0268,0.2091,1.0001,-2.2285, 0.0000, 0.2741
  5.000, 0.8928, 0.01698, 0.00866,-0.0215,0.1473,1.0001,-2.6504, 0.0000, 0.2636
  6.000, 0.9685, 0.01906, 0.01058,-0.0165,0.1051,1.0001,-3.1166, 0.0000, 0.2549
  7.000, 1.0402, 0.02140, 0.01293,-0.0114,0.0795,1.0001,-3.6173, 0.0000, 0.2470
  8.000, 1.0982, 0.02417, 0.01582,-0.0047,0.0643,1.0001,-4.1041, 0.0000, 0.2384
  9.000, 1.1466, 0.02773, 0.01960, 0.0017,0.0540,1.0001,-4.6032, 0.0000, 0.2306
 10.000, 1.1842, 0.03263, 0.02473, 0.0069,0.0471,1.0001,-5.0747, 0.0000, 0.2241
 11.000, 1.2117, 0.03915, 0.03157, 0.0100,0.0418,1.0001,-5.5091, 0.0000, 0.2194
 12.000, 1.2272, 0.04790, 0.04078, 0.0111,0.0380,1.0001,-5.8956, 0.0000, 0.2162
 13.000, 1.2271, 0.05947, 0.05267, 0.0092,0.0351,1.0001,-6.2147, 0.0000, 0.2153
 14.000, 1.2149, 0.07405, 0.06781, 0.0049,0.0328,1.0001,-6.4206, 0.0000, 0.2163
 15.000, 1.1888, 0.09222, 0.08650,-0.0025,0.0310,1.0001,-6.5078, 0.0000, 0.2199


