xflr5 v6.49

 Calculated polar for: NACA 0423

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1951, 0.01424, 0.00605,-0.0063,0.6434,0.4681,-1.0513, 0.0000, 0.1998
 -1.000,-0.0974, 0.01411, 0.00579,-0.0032,0.5961,0.5085,-0.9216, 0.0000, 0.1998
  0.000, 0.0000, 0.01400, 0.00576,-0.0000,0.5513,0.5513,-0.8051, 0.0000, 0.4452
  1.000, 0.0974, 0.01411, 0.00579, 0.0032,0.5085,0.5961,-0.9216, 0.0000, 0.1998
  2.000, 0.1951, 0.01424, 0.00605, 0.0063,0.4681,0.6434,-1.0513, 0.0000, 0.1998
  3.000, 0.2911, 0.01456, 0.00642, 0.0098,0.4288,0.6923,-1.1949, 0.0000, 0.1984
  4.000, 0.3850, 0.01504, 0.00695, 0.0135,0.3924,0.7434,-1.3536, 0.0000, 0.1964
  5.000, 0.4776, 0.01567, 0.00771, 0.0174,0.3572,0.7949,-1.5296, 0.0000, 0.1944
  6.000, 0.5663, 0.01657, 0.00869, 0.0220,0.3236,0.8441,-1.7207, 0.0000, 0.1913
  7.000, 0.6476, 0.01778, 0.00990, 0.0275,0.2923,0.8905,-1.9212, 0.0000, 0.1866
  8.000, 0.7355, 0.01937, 0.01149, 0.0309,0.2628,0.9318,-2.1529, 0.0000, 0.1861
  9.000, 0.8338, 0.02137, 0.01350, 0.0309,0.2343,0.9658,-2.4172, 0.0000, 0.1902
 10.000, 0.9444, 0.02397, 0.01608, 0.0266,0.2072,0.9881,-2.7171, 0.0000, 0.1983
 11.000, 1.0064, 0.02682, 0.01896, 0.0296,0.1857,1.0000,-2.9691, 0.0000, 0.1954
 12.000, 1.0126, 0.03001, 0.02216, 0.0414,0.1712,1.0000,-3.1379, 0.0000, 0.1815
 13.000, 1.0304, 0.03487, 0.02701, 0.0481,0.1554,1.0000,-3.3210, 0.0000, 0.1734
 14.000, 1.0568, 0.04080, 0.03312, 0.0513,0.1420,1.0000,-3.5230, 0.0000, 0.1692
 15.000, 1.0769, 0.04830, 0.04080, 0.0527,0.1304,1.0000,-3.7215, 0.0000, 0.1665


