xflr5 v6.49

 Calculated polar for: Aerofoil5032

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4403, 0.01037, 0.00333,-0.1495,0.6488,0.0308,-2.0626, 0.0000, 0.5915
 -1.000, 0.5465, 0.00989, 0.00271,-0.1477,0.6238,0.0382,-1.4859, 0.0000, 0.5203
  0.000, 0.6539, 0.00958, 0.00239,-0.1461,0.6053,0.0528,-0.9985, 0.0000, 0.4721
  1.000, 0.7585, 0.00952, 0.00234,-0.1440,0.5813,0.0910,-0.9099, 0.0000, 0.4373
  2.000, 0.8645, 0.00939, 0.00252,-0.1423,0.5633,0.1925,-1.0110, 0.0000, 0.4109
  3.000, 0.9629, 0.00948, 0.00284,-0.1391,0.5232,0.3553,-1.1811, 0.0000, 0.3897
  5.000, 1.1582, 0.00957, 0.00382,-0.1326,0.4448,1.0000,-1.6080, 0.0000, 0.3574
  6.000, 1.2325, 0.01083, 0.00467,-0.1250,0.3590,1.0000,-1.8363, 0.0000, 0.3430
  7.000, 1.2824, 0.01276, 0.00608,-0.1131,0.2552,1.0000,-2.0488, 0.0000, 0.3285
  8.000, 1.3326, 0.01478, 0.00779,-0.1020,0.1881,1.0000,-2.4480, 0.0000, 0.3156
  9.000, 1.3792, 0.01698, 0.00980,-0.0913,0.1421,1.0000,-2.9206, 0.0000, 0.3038
 10.000, 1.4217, 0.01957, 0.01234,-0.0811,0.1127,1.0000,-3.4049, 0.0000, 0.2931
 11.000, 1.4603, 0.02277, 0.01557,-0.0719,0.0915,1.0000,-3.9108, 0.0000, 0.2837
 12.000, 1.4914, 0.02702, 0.01987,-0.0636,0.0704,1.0000,-4.4249, 0.0000, 0.2753
 13.000, 1.5124, 0.03279, 0.02567,-0.0564,0.0485,1.0000,-4.9081, 0.0000, 0.2681
 14.000, 1.5151, 0.04113, 0.03398,-0.0504,0.0223,1.0000,-5.3108, 0.0000, 0.2622
 15.000, 1.5250, 0.05004, 0.04312,-0.0469,0.0166,1.0000,-5.7418, 0.0000, 0.2576


