xflr5 v6.49

 Calculated polar for: NACA 2322

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0182, 0.01548, 0.00700,-0.0388,0.6242,0.4977,-0.9830, 0.0000,-2.0236
 -1.000, 0.0790, 0.01539, 0.00689,-0.0352,0.5793,0.5699,-0.8665, 0.0000, 0.7072
  0.000, 0.1773, 0.01552, 0.00694,-0.0320,0.5380,0.6340,-0.9647, 0.0000, 0.4263
  1.000, 0.2759, 0.01581, 0.00725,-0.0287,0.5001,0.6978,-1.0684, 0.0000, 0.3454
  2.000, 0.3745, 0.01628, 0.00782,-0.0253,0.4684,0.7686,-1.1783, 0.0000, 0.3067
  3.000, 0.4781, 0.01700, 0.00856,-0.0232,0.4417,0.8243,-1.3025, 0.0000, 0.2860
  4.000, 0.5826, 0.01795, 0.00940,-0.0215,0.4175,0.8781,-1.4370, 0.0000, 0.2731
  5.000, 0.6962, 0.01904, 0.01046,-0.0220,0.3958,0.9232,-1.5909, 0.0000, 0.2668
  6.000, 0.8243, 0.02039, 0.01180,-0.0262,0.3756,0.9576,-1.7731, 0.0000, 0.2660
  7.000, 0.9618, 0.02190, 0.01313,-0.0330,0.3535,0.9841,-1.9867, 0.0000, 0.2675
  8.000, 1.0602, 0.02314, 0.01459,-0.0330,0.3349,1.0000,-2.1856, 0.0000, 0.2631
  9.000, 1.0743, 0.02422, 0.01548,-0.0168,0.3190,1.0000,-2.3087, 0.0000, 0.2456
 10.000, 1.1023, 0.02599, 0.01750,-0.0047,0.3023,1.0000,-2.4573, 0.0000, 0.2324
 11.000, 1.1477, 0.02850, 0.02000, 0.0028,0.2845,1.0000,-2.6426, 0.0000, 0.2238
 12.000, 1.1844, 0.03203, 0.02367, 0.0094,0.2650,1.0000,-2.8272, 0.0000, 0.2163
 13.000, 1.2133, 0.03703, 0.02890, 0.0145,0.2458,1.0000,-3.0102, 0.0000, 0.2101
 14.000, 1.2312, 0.04361, 0.03562, 0.0183,0.2270,1.0000,-3.1809, 0.0000, 0.2048
 15.000, 1.2400, 0.05199, 0.04406, 0.0204,0.2076,1.0000,-3.3343, 0.0000, 0.2007


