xflr5 v6.49

 Calculated polar for: NACA 1021

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1159, 0.01324, 0.00527,-0.0099,0.6530,0.4992,-0.8943, 0.0000, 0.1421
 -1.000,-0.0149, 0.01312, 0.00513,-0.0072,0.6015,0.5492,-0.7669, 0.0000,-0.3107
  0.000, 0.0861, 0.01312, 0.00515,-0.0045,0.5530,0.6002,-0.8127, 0.0000, 0.2993
  1.000, 0.1867, 0.01327, 0.00531,-0.0018,0.5050,0.6543,-0.9392, 0.0000, 0.2502
  2.000, 0.2866, 0.01355, 0.00568, 0.0011,0.4603,0.7107,-1.0829, 0.0000, 0.2346
  3.000, 0.3860, 0.01400, 0.00622, 0.0040,0.4161,0.7672,-1.2456, 0.0000, 0.2267
  4.000, 0.4822, 0.01472, 0.00692, 0.0074,0.3742,0.8231,-1.4297, 0.0000, 0.2205
  5.000, 0.5814, 0.01563, 0.00791, 0.0101,0.3338,0.8740,-1.6402, 0.0000, 0.2174
  6.000, 0.6791, 0.01687, 0.00906, 0.0125,0.2945,0.9176,-1.8774, 0.0000, 0.2152
  7.000, 0.7894, 0.01840, 0.01054, 0.0116,0.2573,0.9518,-2.1575, 0.0000, 0.2179
  8.000, 0.9010, 0.02029, 0.01233, 0.0091,0.2215,0.9803,-2.4701, 0.0000, 0.2214
  9.000, 1.0003, 0.02245, 0.01445, 0.0076,0.1918,1.0000,-2.7932, 0.0000, 0.2225
 10.000, 1.0019, 0.02442, 0.01638, 0.0236,0.1734,1.0000,-2.9711, 0.0000, 0.2043
 11.000, 1.0302, 0.02758, 0.01955, 0.0327,0.1550,1.0000,-3.1998, 0.0000, 0.1941
 12.000, 1.0640, 0.03205, 0.02408, 0.0380,0.1385,1.0000,-3.4468, 0.0000, 0.1880
 13.000, 1.0936, 0.03788, 0.03003, 0.0412,0.1245,1.0000,-3.6872, 0.0000, 0.1838
 14.000, 1.1172, 0.04513, 0.03749, 0.0426,0.1126,1.0000,-3.9180, 0.0000, 0.1809
 15.000, 1.1319, 0.05413, 0.04674, 0.0424,0.1029,1.0000,-4.1259, 0.0000, 0.1791


