xflr5 v6.49

 Calculated polar for: Aerofoil5032

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4455, 0.00841, 0.00214,-0.1506,0.6085,0.0261,-2.1078, 0.0000, 0.5898
 -1.000, 0.5529, 0.00816, 0.00179,-0.1489,0.5857,0.0320,-1.5079, 0.0000, 0.5194
  0.000, 0.6617, 0.00797, 0.00161,-0.1475,0.5686,0.0427,-0.9991, 0.0000, 0.4716
  1.000, 0.7672, 0.00797, 0.00160,-0.1456,0.5437,0.0691,-0.9160, 0.0000, 0.4372
  2.000, 0.8706, 0.00804, 0.00174,-0.1433,0.5066,0.1349,-1.0169, 0.0000, 0.4109
  3.000, 0.9728, 0.00815, 0.00204,-0.1409,0.4730,0.2645,-1.1917, 0.0000, 0.3901
  4.000, 1.0717, 0.00837, 0.00249,-0.1380,0.4312,0.4424,-1.3927, 0.0000, 0.3728
  6.000, 1.2327, 0.01028, 0.00442,-0.1256,0.2362,1.0000,-1.8387, 0.0000, 0.3435
  7.000, 1.2961, 0.01166, 0.00550,-0.1161,0.1752,1.0000,-2.0737, 0.0000, 0.3299
  8.000, 1.3550, 0.01321, 0.00682,-0.1062,0.1287,1.0000,-2.5264, 0.0000, 0.3174
  9.000, 1.4158, 0.01471, 0.00824,-0.0973,0.1047,1.0000,-3.0528, 0.0000, 0.3063
 10.000, 1.4633, 0.01683, 0.01025,-0.0871,0.0775,1.0000,-3.5660, 0.0000, 0.2955
 11.000, 1.5054, 0.01944, 0.01285,-0.0772,0.0581,1.0000,-4.1189, 0.0000, 0.2857
 12.000, 1.5238, 0.02392, 0.01723,-0.0663,0.0292,1.0000,-4.5963, 0.0000, 0.2763
 13.000, 1.5413, 0.02947, 0.02283,-0.0579,0.0153,1.0000,-5.0790, 0.0000, 0.2685
 14.000, 1.5659, 0.03541, 0.02895,-0.0519,0.0122,1.0000,-5.6038, 0.0000, 0.2621
 15.000, 1.5896, 0.04219, 0.03596,-0.0477,0.0112,1.0000,-6.1391, 0.0000, 0.2569


