xflr5 v6.49

 Calculated polar for: NACA 1812

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2018, 0.01505, 0.00711,-0.0218,0.9840,0.5969,-0.8677, 0.0000, 0.1366
 -1.000,-0.0574, 0.01488, 0.00730,-0.0277,0.9519,0.7173,-0.5889, 0.0000,-0.2404
  0.000, 0.0731, 0.01448, 0.00713,-0.0296,0.9075,0.8101,-0.4238, 0.0000, 0.6538
  1.000, 0.1987, 0.01373, 0.00657,-0.0296,0.8458,0.8867,-0.5627, 0.0000, 0.3959
  2.000, 0.3603, 0.01313, 0.00588,-0.0368,0.7467,0.9482,-0.8064, 0.0000, 0.3484
  3.000, 0.5207, 0.01363, 0.00590,-0.0457,0.5991,0.9998,-1.1692, 0.0000, 0.3335
  4.000, 0.6017, 0.01471, 0.00640,-0.0399,0.4658,1.0000,-1.5027, 0.0000, 0.3113
  5.000, 0.6885, 0.01635, 0.00746,-0.0355,0.3261,1.0000,-1.9130, 0.0000, 0.2957
  6.000, 0.7756, 0.01859, 0.00918,-0.0317,0.1982,1.0000,-2.3902, 0.0000, 0.2841
  7.000, 0.8601, 0.02142, 0.01172,-0.0278,0.1197,1.0000,-2.9070, 0.0000, 0.2746
  8.000, 0.9398, 0.02479, 0.01509,-0.0233,0.0827,1.0000,-3.4611, 0.0000, 0.2660
  9.000, 1.0141, 0.02876, 0.01931,-0.0183,0.0633,1.0000,-4.0202, 0.0000, 0.2582
 10.000, 1.0812, 0.03377, 0.02473,-0.0129,0.0521,1.0000,-4.6051, 0.0000, 0.2509
 11.000, 1.1311, 0.03956, 0.03094,-0.0063,0.0444,1.0000,-5.1448, 0.0000, 0.2432
 12.000, 1.1530, 0.04753, 0.03981, 0.0018,0.0399,1.0000,-5.5051, 0.0000, 0.2347
 13.000, 1.1511, 0.05702, 0.04974, 0.0072,0.0367,1.0000,-5.8489, 0.0000, 0.2284
 14.000, 1.0808, 0.07719, 0.07105, 0.0021,0.0355,1.0000,-5.6494, 0.0000, 0.2308
 15.000, 0.9303, 0.12366, 0.11841,-0.0274,0.0366,1.0000,-4.4910, 0.0000, 0.2609


