xflr5 v6.49

 Calculated polar for: Aerofoil5003

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4587, 0.01004, 0.00278,-0.1419,0.6146,0.0399,-1.7602, 0.0000, 0.5611
 -1.000, 0.5659, 0.00967, 0.00241,-0.1406,0.5969,0.0650,-1.0970, 0.0000, 0.4984
  0.000, 0.6712, 0.00956, 0.00231,-0.1389,0.5770,0.1108,-0.8986, 0.0000, 0.4555
  1.000, 0.7772, 0.00946, 0.00237,-0.1375,0.5602,0.1879,-0.9776, 0.0000, 0.4242
  2.000, 0.8797, 0.00941, 0.00264,-0.1356,0.5400,0.3501,-1.0850, 0.0000, 0.4002
  4.000, 1.0831, 0.00914, 0.00338,-0.1314,0.4796,1.0000,-1.4369, 0.0000, 0.3649
  5.000, 1.1746, 0.00976, 0.00389,-0.1273,0.4438,1.0000,-1.6398, 0.0000, 0.3506
  6.000, 1.2521, 0.01069, 0.00462,-0.1207,0.3870,1.0000,-1.8486, 0.0000, 0.3373
  7.000, 1.3020, 0.01235, 0.00587,-0.1091,0.3012,1.0000,-2.0416, 0.0000, 0.3233
  8.000, 1.3466, 0.01441, 0.00763,-0.0975,0.2304,1.0000,-2.2440, 0.0000, 0.3104
  9.000, 1.3930, 0.01649, 0.00964,-0.0872,0.1895,1.0000,-2.4589, 0.0000, 0.2991
 10.000, 1.4285, 0.01929, 0.01240,-0.0765,0.1561,1.0000,-2.8175, 0.0000, 0.2885
 11.000, 1.4592, 0.02289, 0.01604,-0.0671,0.1296,1.0000,-3.2901, 0.0000, 0.2792
 12.000, 1.4861, 0.02749, 0.02075,-0.0593,0.1089,1.0000,-3.7673, 0.0000, 0.2712
 13.000, 1.5081, 0.03325, 0.02663,-0.0530,0.0912,1.0000,-4.2398, 0.0000, 0.2645
 14.000, 1.5245, 0.04029, 0.03383,-0.0482,0.0725,1.0000,-4.7038, 0.0000, 0.2589
 15.000, 1.5201, 0.05030, 0.04379,-0.0446,0.0409,1.0000,-5.0958, 0.0000, 0.2545


