xflr5 v6.49

 Calculated polar for: Aerofoil5024

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4493, 0.01364, 0.00539,-0.1496,0.7124,0.0614,-1.5770, 0.0000, 0.5849
 -1.000, 0.5568, 0.01309, 0.00457,-0.1481,0.6868,0.0838,-1.0806, 0.0000, 0.5163
  0.000, 0.6611, 0.01277, 0.00426,-0.1461,0.6614,0.1180,-0.8310, 0.0000, 0.4699
  1.000, 0.7661, 0.01273, 0.00429,-0.1443,0.6405,0.1677,-0.9036, 0.0000, 0.4361
  2.000, 0.8707, 0.01284, 0.00452,-0.1425,0.6176,0.2543,-1.0025, 0.0000, 0.4102
  3.000, 0.9788, 0.01192, 0.00505,-0.1415,0.5953,1.0000,-1.1773, 0.0000, 0.3900
  4.000, 1.0731, 0.01247, 0.00533,-0.1373,0.5564,1.0000,-1.3713, 0.0000, 0.3722
  5.000, 1.1658, 0.01314, 0.00594,-0.1331,0.5219,1.0000,-1.5925, 0.0000, 0.3571
  6.000, 1.2514, 0.01394, 0.00670,-0.1276,0.4779,1.0000,-1.8335, 0.0000, 0.3436
  7.000, 1.3211, 0.01508, 0.00771,-0.1192,0.4075,1.0000,-2.0750, 0.0000, 0.3305
  8.000, 1.3462, 0.01737, 0.00951,-0.1034,0.3005,1.0000,-2.4420, 0.0000, 0.3157
  9.000, 1.3684, 0.02054, 0.01240,-0.0891,0.2228,1.0000,-2.8477, 0.0000, 0.3026
 10.000, 1.3912, 0.02438, 0.01618,-0.0773,0.1774,1.0000,-3.2897, 0.0000, 0.2915
 11.000, 1.4166, 0.02892, 0.02080,-0.0680,0.1420,1.0000,-3.7659, 0.0000, 0.2823
 12.000, 1.4383, 0.03457, 0.02658,-0.0607,0.1151,1.0000,-4.2404, 0.0000, 0.2747
 13.000, 1.4578, 0.04133, 0.03348,-0.0552,0.0910,1.0000,-4.7129, 0.0000, 0.2685
 14.000, 1.4753, 0.04917, 0.04157,-0.0515,0.0671,1.0000,-5.1745, 0.0000, 0.2635
 15.000, 1.4751, 0.06005, 0.05249,-0.0494,0.0357,1.0000,-5.5342, 0.0000, 0.2601


