xflr5 v6.49

 Calculated polar for: NACA 4118

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2006, 0.01958, 0.01025,-0.0523,0.5410,0.0316,-1.4696, 0.0000, 0.5142
 -1.000, 0.2942, 0.01842, 0.00861,-0.0482,0.4548,0.0383,-1.3101, 0.0000, 0.4122
  0.000, 0.3827, 0.01749, 0.00739,-0.0436,0.3800,0.0416,-1.4981, 0.0000, 0.3593
  1.000, 0.4673, 0.01743, 0.00676,-0.0387,0.2943,0.0486,-1.6862, 0.0000, 0.3260
  2.000, 0.5512, 0.01824, 0.00691,-0.0341,0.2088,0.0628,-1.8762, 0.0000, 0.3031
  3.000, 0.6287, 0.01779, 0.00742,-0.0290,0.1719,0.5296,-2.0596, 0.0000, 0.2857
  4.000, 0.7635, 0.01880, 0.00949,-0.0334,0.1554,0.9903,-2.3137, 0.0000, 0.2821
  5.000, 0.8358, 0.02009, 0.01064,-0.0276,0.1496,1.0000,-2.4956, 0.0000, 0.2698
  6.000, 0.8835, 0.02167, 0.01208,-0.0175,0.1452,1.0000,-2.6484, 0.0000, 0.2549
  7.000, 0.9433, 0.02394, 0.01423,-0.0111,0.1413,1.0000,-2.8131, 0.0000, 0.2451
  8.000, 1.0056, 0.02689, 0.01713,-0.0061,0.1378,1.0000,-2.9692, 0.0000, 0.2377
  9.000, 1.0737, 0.02977, 0.02005,-0.0027,0.1366,1.0000,-3.1376, 0.0000, 0.2324
 10.000, 1.1398, 0.03306, 0.02349, 0.0003,0.1355,1.0000,-3.3299, 0.0000, 0.2279
 11.000, 1.2013, 0.03688, 0.02750, 0.0029,0.1346,1.0000,-3.5203, 0.0000, 0.2238
 12.000, 1.2537, 0.04147, 0.03239, 0.0053,0.1334,1.0000,-3.6948, 0.0000, 0.2200
 13.000, 1.2944, 0.04717, 0.03842, 0.0074,0.1322,1.0000,-3.8433, 0.0000, 0.2164
 14.000, 1.3203, 0.05463, 0.04633, 0.0088,0.1316,1.0000,-3.9500, 0.0000, 0.2133
 15.000, 1.3197, 0.06534, 0.05757, 0.0086,0.1311,1.0000,-3.9841, 0.0000, 0.2109


