xflr5 v6.49

 Calculated polar for: NACA 6018

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3257, 0.01203, 0.00463,-0.0353,0.5717,0.6917,-0.8884, 0.0000, 0.3631
 -1.000, 0.4267, 0.01229, 0.00504,-0.0323,0.5204,0.7790,-1.0291, 0.0000, 0.3262
  0.000, 0.5293, 0.01288, 0.00564,-0.0297,0.4685,0.8650,-1.1972, 0.0000, 0.3033
  1.000, 0.6442, 0.01381, 0.00646,-0.0303,0.4139,0.9315,-1.4130, 0.0000, 0.2916
  2.000, 0.7735, 0.01498, 0.00742,-0.0349,0.3569,0.9754,-1.6875, 0.0000, 0.2874
  3.000, 0.9062, 0.01634, 0.00859,-0.0415,0.2989,1.0001,-2.0188, 0.0000, 0.2857
  4.000, 0.9514, 0.01753, 0.00957,-0.0305,0.2572,1.0001,-2.2601, 0.0000, 0.2696
  5.000, 0.9970, 0.01903, 0.01096,-0.0200,0.2183,1.0001,-2.5214, 0.0000, 0.2553
  6.000, 1.0509, 0.02116, 0.01299,-0.0125,0.1826,1.0001,-2.8237, 0.0000, 0.2448
  7.000, 1.1017, 0.02412, 0.01587,-0.0065,0.1522,1.0001,-3.1264, 0.0000, 0.2363
  8.000, 1.1505, 0.02779, 0.01963,-0.0018,0.1285,1.0001,-3.4645, 0.0000, 0.2294
  9.000, 1.1904, 0.03265, 0.02459, 0.0019,0.1096,1.0001,-3.7902, 0.0000, 0.2236
 10.000, 1.2187, 0.03907, 0.03119, 0.0045,0.0948,1.0001,-4.0865, 0.0000, 0.2188
 11.000, 1.2353, 0.04737, 0.03969, 0.0056,0.0839,1.0001,-4.3453, 0.0000, 0.2151
 12.000, 1.2498, 0.05686, 0.04950, 0.0050,0.0754,1.0001,-4.6112, 0.0000, 0.2127
 13.000, 1.2433, 0.06960, 0.06246, 0.0025,0.0678,1.0001,-4.8137, 0.0000, 0.2117
 14.000, 1.2411, 0.08280, 0.07611,-0.0012,0.0622,1.0001,-5.0158, 0.0000, 0.2117
 15.000, 1.2231, 0.09867, 0.09225,-0.0066,0.0573,1.0001,-5.1383, 0.0000, 0.2133


