xflr5 v6.49

 Calculated polar for: NACA 4215

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1896, 0.01924, 0.00916,-0.0682,0.6889,0.0930,-1.3003, 0.0000, 0.6142
 -1.000, 0.2885, 0.01797, 0.00764,-0.0650,0.6156,0.1217,-0.9812, 0.0000, 0.4748
  0.000, 0.3805, 0.01607, 0.00658,-0.0613,0.5352,0.4967,-1.0991, 0.0000, 0.4083
  1.000, 0.5281, 0.01620, 0.00714,-0.0655,0.4408,0.9824,-1.2620, 0.0000, 0.3696
  2.000, 0.6316, 0.01728, 0.00739,-0.0650,0.3821,1.0000,-1.3905, 0.0000, 0.3471
  3.000, 0.7133, 0.01847, 0.00804,-0.0598,0.3504,1.0000,-1.5118, 0.0000, 0.3267
  4.000, 0.8011, 0.01984, 0.00901,-0.0559,0.3286,1.0000,-1.6392, 0.0000, 0.3114
  5.000, 0.8947, 0.02143, 0.01028,-0.0532,0.3141,1.0000,-1.7797, 0.0000, 0.2999
  6.000, 0.9900, 0.02314, 0.01200,-0.0512,0.3024,1.0000,-1.9246, 0.0000, 0.2908
  7.000, 1.0875, 0.02519, 0.01389,-0.0498,0.2925,1.0000,-2.0828, 0.0000, 0.2835
  8.000, 1.1777, 0.02749, 0.01653,-0.0475,0.2843,1.0000,-2.2346, 0.0000, 0.2767
  9.000, 1.2658, 0.02997, 0.01921,-0.0452,0.2757,1.0000,-2.3993, 0.0000, 0.2706
 10.000, 1.3497, 0.03313, 0.02269,-0.0428,0.2688,1.0000,-2.5653, 0.0000, 0.2650
 11.000, 1.4050, 0.03690, 0.02711,-0.0367,0.2607,1.0000,-2.7059, 0.0000, 0.2578
 12.000, 1.4683, 0.04045, 0.03100,-0.0322,0.2531,1.0000,-2.8910, 0.0000, 0.2518
 13.000, 1.4669, 0.04710, 0.03841,-0.0221,0.2460,1.0000,-3.1061, 0.0000, 0.2430
 14.000, 1.3906, 0.06064, 0.05278,-0.0139,0.2365,1.0000,-3.1227, 0.0000, 0.2357


