xflr5 v6.49

 Calculated polar for: NACA 5715

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3231, 0.02065, 0.01328,-0.1642,0.8699,0.3221,-0.7877, 0.0000, 0.7629
 -1.000, 0.4250, 0.02058, 0.01343,-0.1625,0.8509,0.3917,-0.6588, 0.0000, 0.6334
  0.000, 0.5678, 0.01922, 0.01233,-0.1677,0.8414,0.4714,-0.7594, 0.0000, 0.5439
  1.000, 0.6695, 0.01872, 0.01213,-0.1650,0.8152,0.5414,-0.8497, 0.0000, 0.4933
  2.000, 0.7517, 0.01898, 0.01265,-0.1587,0.7672,0.6045,-0.9421, 0.0000, 0.4565
  3.000, 0.8974, 0.01632, 0.01004,-0.1624,0.7095,0.6651,-1.1087, 0.0000, 0.4250
  4.000, 1.0509, 0.01521, 0.00835,-0.1685,0.6131,0.7125,-1.3482, 0.0000, 0.4034
  5.000, 1.1308, 0.01674, 0.00959,-0.1622,0.5281,0.7500,-1.5849, 0.0000, 0.3851
  6.000, 1.1962, 0.01871, 0.01131,-0.1537,0.4463,0.7873,-1.8522, 0.0000, 0.3687
  7.000, 1.2589, 0.02084, 0.01328,-0.1451,0.3657,0.8334,-2.1583, 0.0000, 0.3542
  8.000, 1.3075, 0.02331, 0.01558,-0.1347,0.2881,1.0000,-2.4784, 0.0000, 0.3404
  9.000, 1.3643, 0.02675, 0.01871,-0.1271,0.2130,1.0000,-2.8473, 0.0000, 0.3290
 10.000, 1.4133, 0.03082, 0.02254,-0.1190,0.1530,1.0000,-3.2325, 0.0000, 0.3184
 11.000, 1.4587, 0.03537, 0.02704,-0.1111,0.1123,1.0000,-3.6355, 0.0000, 0.3088
 12.000, 1.4936, 0.04093, 0.03263,-0.1031,0.0862,1.0000,-4.0420, 0.0000, 0.2998
 13.000, 1.5216, 0.04756, 0.03946,-0.0956,0.0701,1.0000,-4.4349, 0.0000, 0.2918
 14.000, 1.5424, 0.05542, 0.04762,-0.0893,0.0593,1.0000,-4.8189, 0.0000, 0.2848
 15.000, 1.5505, 0.06551, 0.05806,-0.0845,0.0517,1.0000,-5.1813, 0.0000, 0.2793


