xflr5 v6.49

 Calculated polar for: NACA 4018

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1444, 0.01336, 0.00558,-0.0247,0.6545,0.6545,-0.7150, 0.0000, 0.4322
 -1.000, 0.2492, 0.01346, 0.00575,-0.0220,0.6003,0.7308,-0.8376, 0.0000, 0.3405
  0.000, 0.3545, 0.01384, 0.00618,-0.0195,0.5441,0.8067,-0.9823, 0.0000, 0.3029
  1.000, 0.4660, 0.01455, 0.00681,-0.0185,0.4888,0.8735,-1.1602, 0.0000, 0.2847
  2.000, 0.5804, 0.01549, 0.00757,-0.0188,0.4309,0.9299,-1.3772, 0.0000, 0.2752
  3.000, 0.7176, 0.01665, 0.00857,-0.0248,0.3701,0.9661,-1.6656, 0.0000, 0.2754
  5.000, 0.9210, 0.01933, 0.01084,-0.0253,0.2623,1.0001,-2.2768, 0.0000, 0.2647
  6.000, 0.9625, 0.02082, 0.01219,-0.0139,0.2241,1.0001,-2.5365, 0.0000, 0.2496
  7.000, 1.0017, 0.02270, 0.01403,-0.0029,0.1903,1.0001,-2.8054, 0.0000, 0.2360
  8.000, 1.0471, 0.02542, 0.01673, 0.0050,0.1603,1.0001,-3.1081, 0.0000, 0.2261
  9.000, 1.0896, 0.02912, 0.02049, 0.0112,0.1362,1.0001,-3.4123, 0.0000, 0.2185
 10.000, 1.1253, 0.03400, 0.02551, 0.0158,0.1173,1.0001,-3.7224, 0.0000, 0.2123
 11.000, 1.1514, 0.04045, 0.03212, 0.0189,0.1030,1.0001,-4.0050, 0.0000, 0.2075
 12.000, 1.1640, 0.04889, 0.04072, 0.0203,0.0916,1.0001,-4.2487, 0.0000, 0.2038
 13.000, 1.1758, 0.05855, 0.05078, 0.0197,0.0826,1.0001,-4.4982, 0.0000, 0.2019
 14.000, 1.1736, 0.07068, 0.06318, 0.0173,0.0753,1.0001,-4.6896, 0.0000, 0.2011
 15.000, 1.1642, 0.08481, 0.07773, 0.0130,0.0692,1.0001,-4.8330, 0.0000, 0.2020


