xflr5 v6.49

 Calculated polar for: NACA 5420

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2846, 0.02039, 0.01023,-0.1108,0.6628,0.2660,-1.0209, 0.0000, 0.6461
 -1.000, 0.3894, 0.01996, 0.00983,-0.1095,0.6332,0.3304,-1.0309, 0.0000, 0.5319
  0.000, 0.4901, 0.01958, 0.00980,-0.1075,0.6055,0.4434,-1.1182, 0.0000, 0.4665
  1.000, 0.5832, 0.01938, 0.01041,-0.1032,0.5815,0.7080,-1.2059, 0.0000, 0.4216
  2.000, 0.7195, 0.01997, 0.01118,-0.1066,0.5588,0.9617,-1.3267, 0.0000, 0.3910
  3.000, 0.8330, 0.02086, 0.01163,-0.1081,0.5383,1.0000,-1.4384, 0.0000, 0.3709
  4.000, 0.9135, 0.02199, 0.01252,-0.1031,0.5190,1.0000,-1.5336, 0.0000, 0.3523
  5.000, 0.9899, 0.02352, 0.01396,-0.0977,0.5004,1.0000,-1.6322, 0.0000, 0.3365
  6.000, 1.0770, 0.02497, 0.01525,-0.0943,0.4831,1.0000,-1.7483, 0.0000, 0.3237
  7.000, 1.1461, 0.02672, 0.01701,-0.0881,0.4647,1.0000,-1.8583, 0.0000, 0.3114
  8.000, 1.1964, 0.02945, 0.01990,-0.0800,0.4460,1.0000,-1.9602, 0.0000, 0.2996
  9.000, 1.2582, 0.03208, 0.02261,-0.0743,0.4282,1.0000,-2.0857, 0.0000, 0.2900
 10.000, 1.3241, 0.03453, 0.02511,-0.0695,0.4097,1.0000,-2.2357, 0.0000, 0.2816
 11.000, 1.3249, 0.04073, 0.03170,-0.0595,0.3879,1.0000,-2.3232, 0.0000, 0.2718
 12.000, 1.3182, 0.04901, 0.04030,-0.0519,0.3648,1.0000,-2.4107, 0.0000, 0.2639
 13.000, 1.3069, 0.05925, 0.05083,-0.0468,0.3403,1.0000,-2.4993, 0.0000, 0.2580
 14.000, 1.3064, 0.06960, 0.06139,-0.0439,0.3156,1.0000,-2.6137, 0.0000, 0.2534
 15.000, 1.3196, 0.07889, 0.07086,-0.0423,0.2916,1.0000,-2.7661, 0.0000, 0.2495


