xflr5 v6.49

 Calculated polar for: Aerofoil1002

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2424, 0.01771, 0.00991,-0.1058,0.8274,0.0455,-2.2230, 0.0000, 0.6893
 -1.000, 0.3960, 0.01496, 0.00675,-0.1127,0.7927,0.0736,-1.4667, 0.0000, 0.5347
  0.000, 0.5508, 0.01362, 0.00523,-0.1206,0.7357,0.1387,-0.8368, 0.0000, 0.4674
  1.000, 0.6755, 0.01329, 0.00485,-0.1226,0.6660,0.2732,-1.0065, 0.0000, 0.4287
  3.000, 0.8869, 0.01356, 0.00545,-0.1189,0.5303,1.0000,-1.3517, 0.0000, 0.3790
  4.000, 0.9588, 0.01460, 0.00600,-0.1104,0.4563,1.0000,-1.5112, 0.0000, 0.3588
  5.000, 1.0250, 0.01589, 0.00688,-0.1012,0.3837,1.0000,-1.6820, 0.0000, 0.3412
  6.000, 1.0858, 0.01752, 0.00814,-0.0916,0.3171,1.0000,-1.8510, 0.0000, 0.3255
  7.000, 1.1471, 0.01933, 0.00975,-0.0828,0.2713,1.0000,-2.0404, 0.0000, 0.3119
  8.000, 1.2061, 0.02136, 0.01172,-0.0741,0.2378,1.0000,-2.2298, 0.0000, 0.2998
  9.000, 1.2664, 0.02351, 0.01402,-0.0662,0.2153,1.0000,-2.4389, 0.0000, 0.2892
 10.000, 1.3212, 0.02608, 0.01678,-0.0583,0.1969,1.0000,-2.6472, 0.0000, 0.2795
 11.000, 1.3696, 0.02909, 0.02001,-0.0503,0.1815,1.0000,-2.8576, 0.0000, 0.2704
 12.000, 1.4180, 0.03244, 0.02383,-0.0432,0.1689,1.0000,-3.4175, 0.0000, 0.2625
 13.000, 1.4399, 0.03689, 0.02852,-0.0348,0.1509,1.0000,-3.9042, 0.0000, 0.2543
 14.000, 1.4590, 0.04229, 0.03444,-0.0283,0.1359,1.0000,-4.3860, 0.0000, 0.2475
 15.000, 1.4681, 0.04950, 0.04216,-0.0235,0.1209,1.0000,-4.8207, 0.0000, 0.2421


