xflr5 v6.49

 Calculated polar for: NACA 3813

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1295, 0.01662, 0.00963,-0.1136,0.9444,0.4266,-0.7244, 0.0000, 1.1349
 -1.000, 0.2582, 0.01578, 0.00917,-0.1167,0.9250,0.5210,-0.4921, 0.0000, 0.7033
  0.000, 0.3701, 0.01492, 0.00868,-0.1158,0.8943,0.6042,-0.5796, 0.0000, 0.5617
  1.000, 0.4641, 0.01429, 0.00838,-0.1109,0.8232,0.6760,-0.6854, 0.0000, 0.4862
  2.000, 0.6872, 0.01138, 0.00512,-0.1301,0.7157,0.7384,-0.9573, 0.0000, 0.4357
  3.000, 0.7964, 0.01267, 0.00583,-0.1285,0.5744,0.7789,-1.2274, 0.0000, 0.4069
  4.000, 0.8781, 0.01410, 0.00675,-0.1219,0.4520,0.8149,-1.5309, 0.0000, 0.3832
  5.000, 0.9570, 0.01561, 0.00786,-0.1151,0.3339,0.8468,-1.8984, 0.0000, 0.3637
  6.000, 1.0356, 0.01743, 0.00923,-0.1090,0.2226,0.8778,-2.3196, 0.0000, 0.3475
  7.000, 1.1099, 0.01936, 0.01091,-0.1021,0.1402,0.9161,-2.7896, 0.0000, 0.3331
  8.000, 1.1843, 0.02157, 0.01299,-0.0960,0.0909,1.0000,-3.2846, 0.0000, 0.3210
  9.000, 1.2599, 0.02440, 0.01590,-0.0908,0.0661,1.0000,-3.8766, 0.0000, 0.3106
 10.000, 1.3240, 0.02771, 0.01932,-0.0840,0.0506,1.0000,-4.4730, 0.0000, 0.3006
 11.000, 1.3743, 0.03183, 0.02372,-0.0758,0.0424,1.0000,-5.0335, 0.0000, 0.2908
 12.000, 1.4051, 0.03745, 0.02962,-0.0664,0.0363,1.0000,-5.5306, 0.0000, 0.2813
 13.000, 1.4366, 0.04335, 0.03602,-0.0590,0.0318,1.0000,-6.0425, 0.0000, 0.2734
 14.000, 1.4461, 0.05199, 0.04507,-0.0529,0.0285,1.0000,-6.4594, 0.0000, 0.2670
 15.000, 1.4350, 0.06463, 0.05826,-0.0501,0.0264,1.0000,-6.7661, 0.0000, 0.2633


