xflr5 v6.49

 Calculated polar for: NACA 3820

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0092, 0.02272, 0.01399,-0.0840,0.8236,0.4413,-0.9909, 0.0000,-9.1528
 -1.000, 0.1217, 0.02132, 0.01284,-0.0863,0.7906,0.4963,-0.7997, 0.0000, 0.9650
  0.000, 0.2693, 0.01982, 0.01137,-0.0913,0.7537,0.5550,-0.7763, 0.0000, 0.5860
  1.000, 0.4120, 0.01906, 0.01064,-0.0956,0.7023,0.6098,-0.9085, 0.0000, 0.4762
  2.000, 0.5520, 0.01896, 0.01043,-0.0994,0.6462,0.6614,-1.0573, 0.0000, 0.4226
  3.000, 0.6593, 0.01966, 0.01106,-0.0975,0.5904,0.7080,-1.2015, 0.0000, 0.3890
  4.000, 0.7545, 0.02056, 0.01186,-0.0934,0.5366,0.7515,-1.3603, 0.0000, 0.3636
  5.000, 0.8454, 0.02163, 0.01273,-0.0889,0.4864,0.7933,-1.5382, 0.0000, 0.3436
  6.000, 0.9256, 0.02282, 0.01392,-0.0830,0.4388,0.8335,-1.7321, 0.0000, 0.3267
  7.000, 0.9966, 0.02406, 0.01517,-0.0756,0.3931,0.8727,-1.9403, 0.0000, 0.3116
  8.000, 1.0559, 0.02538, 0.01653,-0.0665,0.3505,0.9196,-2.1566, 0.0000, 0.2972
  9.000, 1.1197, 0.02728, 0.01843,-0.0602,0.3090,1.0000,-2.3989, 0.0000, 0.2865
 10.000, 1.1858, 0.03056, 0.02158,-0.0559,0.2699,1.0000,-2.6639, 0.0000, 0.2784
 11.000, 1.2396, 0.03459, 0.02569,-0.0507,0.2354,1.0000,-2.9311, 0.0000, 0.2704
 12.000, 1.2792, 0.03969, 0.03088,-0.0448,0.2055,1.0000,-3.1839, 0.0000, 0.2628
 13.000, 1.3059, 0.04627, 0.03757,-0.0395,0.1803,1.0000,-3.4222, 0.0000, 0.2560
 14.000, 1.3226, 0.05459, 0.04607,-0.0357,0.1591,1.0000,-3.6356, 0.0000, 0.2507
 15.000, 1.3318, 0.06463, 0.05649,-0.0338,0.1418,1.0000,-3.8405, 0.0000, 0.2469


