xflr5 v6.49

 Calculated polar for: NACA 4815

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1806, 0.02297, 0.01525,-0.1362,0.9260,0.4036,-0.7995, 0.0000, 1.0121
 -1.000, 0.3085, 0.02198, 0.01453,-0.1392,0.9029,0.4807,-0.5737, 0.0000, 0.7025
  0.000, 0.4048, 0.02099, 0.01388,-0.1355,0.8595,0.5504,-0.6512, 0.0000, 0.5832
  1.000, 0.5122, 0.02007, 0.01326,-0.1333,0.8040,0.6185,-0.7539, 0.0000, 0.5068
  2.000, 0.6705, 0.01764, 0.01090,-0.1394,0.7549,0.6829,-0.9176, 0.0000, 0.4531
  3.000, 0.8484, 0.01608, 0.00901,-0.1498,0.6647,0.7312,-1.1578, 0.0000, 0.4209
  4.000, 0.9563, 0.01709, 0.00965,-0.1480,0.5673,0.7694,-1.4057, 0.0000, 0.3980
  5.000, 1.0386, 0.01862, 0.01084,-0.1417,0.4762,0.8036,-1.6765, 0.0000, 0.3784
  6.000, 1.1146, 0.02031, 0.01227,-0.1347,0.3876,0.8346,-1.9885, 0.0000, 0.3616
  7.000, 1.1848, 0.02229, 0.01400,-0.1272,0.3033,0.8637,-2.3315, 0.0000, 0.3468
  8.000, 1.2465, 0.02476, 0.01622,-0.1189,0.2257,0.8928,-2.7029, 0.0000, 0.3334
  9.000, 1.3004, 0.02740, 0.01878,-0.1096,0.1656,0.9317,-3.0821, 0.0000, 0.3209
 10.000, 1.3533, 0.03094, 0.02232,-0.1016,0.1223,1.0000,-3.4974, 0.0000, 0.3103
 11.000, 1.4018, 0.03566, 0.02712,-0.0943,0.0951,1.0000,-3.9105, 0.0000, 0.3008
 12.000, 1.4366, 0.04144, 0.03310,-0.0863,0.0780,1.0000,-4.3252, 0.0000, 0.2919
 13.000, 1.4618, 0.04850, 0.04046,-0.0792,0.0661,1.0000,-4.7216, 0.0000, 0.2842
 14.000, 1.4770, 0.05735, 0.04977,-0.0737,0.0583,1.0000,-5.0743, 0.0000, 0.2780
 15.000, 1.4767, 0.06895, 0.06168,-0.0707,0.0521,1.0000,-5.3664, 0.0000, 0.2738


