xflr5 v6.49

 Calculated polar for: NACA 3619

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0387, 0.02126, 0.01221,-0.0799,0.8036,0.4231,-0.9511, 0.0000, 2.3723
 -1.000, 0.1549, 0.02042, 0.01158,-0.0797,0.7769,0.4850,-0.7576, 0.0000, 0.7703
  0.000, 0.2756, 0.01960, 0.01095,-0.0801,0.7473,0.5507,-0.7757, 0.0000, 0.5387
  1.000, 0.4025, 0.01877, 0.01021,-0.0814,0.7137,0.6186,-0.8907, 0.0000, 0.4472
  2.000, 0.5048, 0.01857, 0.01015,-0.0784,0.6673,0.6849,-1.0037, 0.0000, 0.3985
  3.000, 0.6199, 0.01826, 0.00991,-0.0774,0.6205,0.7610,-1.1428, 0.0000, 0.3666
  4.000, 0.7213, 0.01844, 0.01021,-0.0738,0.5701,0.8761,-1.2936, 0.0000, 0.3427
  5.000, 0.8409, 0.01927, 0.01085,-0.0758,0.5177,1.0000,-1.4877, 0.0000, 0.3294
  6.000, 0.9213, 0.02048, 0.01178,-0.0706,0.4701,1.0000,-1.6740, 0.0000, 0.3145
  7.000, 0.9950, 0.02202, 0.01303,-0.0643,0.4235,1.0000,-1.8838, 0.0000, 0.3011
  8.000, 1.0594, 0.02402, 0.01494,-0.0572,0.3777,1.0000,-2.1078, 0.0000, 0.2890
  9.000, 1.1184, 0.02651, 0.01736,-0.0501,0.3341,1.0000,-2.3528, 0.0000, 0.2783
 10.000, 1.1679, 0.02969, 0.02043,-0.0427,0.2923,1.0000,-2.5983, 0.0000, 0.2683
 11.000, 1.2098, 0.03373, 0.02458,-0.0357,0.2536,1.0000,-2.8542, 0.0000, 0.2595
 12.000, 1.2404, 0.03893, 0.02972,-0.0290,0.2198,1.0000,-3.0914, 0.0000, 0.2515
 13.000, 1.2643, 0.04535, 0.03633,-0.0236,0.1898,1.0000,-3.3364, 0.0000, 0.2448
 14.000, 1.2793, 0.05339, 0.04458,-0.0195,0.1650,1.0000,-3.5643, 0.0000, 0.2393
 15.000, 1.2848, 0.06326, 0.05466,-0.0171,0.1442,1.0000,-3.7624, 0.0000, 0.2351


