xflr5 v6.49

 Calculated polar for: NACA 3415

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0982, 0.01641, 0.00750,-0.0746,0.7900,0.3894,-0.8982, 0.0000, 1.0225
 -1.000, 0.2082, 0.01518, 0.00698,-0.0728,0.7494,0.6102,-0.6600, 0.0000, 0.6015
  0.000, 0.3160, 0.01484, 0.00709,-0.0692,0.7033,0.8375,-0.7473, 0.0000, 0.4673
  1.000, 0.4746, 0.01510, 0.00700,-0.0768,0.6584,0.9696,-0.8728, 0.0000, 0.4085
  2.000, 0.6046, 0.01553, 0.00708,-0.0811,0.6132,1.0000,-0.9958, 0.0000, 0.3796
  3.000, 0.6950, 0.01620, 0.00739,-0.0771,0.5750,1.0000,-1.1097, 0.0000, 0.3551
  4.000, 0.7861, 0.01710, 0.00811,-0.0732,0.5385,1.0000,-1.2490, 0.0000, 0.3362
  5.000, 0.8779, 0.01813, 0.00911,-0.0695,0.5018,1.0000,-1.4335, 0.0000, 0.3211
  6.000, 0.9693, 0.01927, 0.01022,-0.0657,0.4641,1.0000,-1.6809, 0.0000, 0.3086
  7.000, 1.0561, 0.02056, 0.01154,-0.0614,0.4234,1.0000,-1.9838, 0.0000, 0.2976
  8.000, 1.1328, 0.02201, 0.01306,-0.0555,0.3757,1.0000,-2.3223, 0.0000, 0.2872
  9.000, 1.1941, 0.02391, 0.01504,-0.0477,0.3221,1.0000,-2.6718, 0.0000, 0.2766
 10.000, 1.2329, 0.02679, 0.01788,-0.0375,0.2664,1.0000,-3.0091, 0.0000, 0.2655
 11.000, 1.2599, 0.03126, 0.02239,-0.0285,0.2115,1.0000,-3.3290, 0.0000, 0.2560
 12.000, 1.2715, 0.03793, 0.02910,-0.0211,0.1655,1.0000,-3.6237, 0.0000, 0.2481
 13.000, 1.2740, 0.04680, 0.03813,-0.0165,0.1312,1.0000,-3.8819, 0.0000, 0.2425
 14.000, 1.2673, 0.05791, 0.04942,-0.0144,0.1082,1.0000,-4.1083, 0.0000, 0.2388
 15.000, 1.2608, 0.07029, 0.06209,-0.0143,0.0916,1.0000,-4.3330, 0.0000, 0.2367


